inventory_id,warehouse_id,component_id,product_id,quantity_on_hand,reserved_quantity,available_quantity,safety_stock,reorder_point,maximum_stock,holding_cost_per_unit,stockout_cost_per_unit,inventory_age_days,last_updated_date
I001458,W020,C162,,22378,2237,20141,5400,10800,44756,0.0012,0.3,61,2027-01-01
I001459,W013,C163,,21662,2166,19496,5300,10600,43324,0.0013,0.32,46,2027-01-01
I001460,W014,C163,,21453,2145,19308,5300,10600,42906,0.0013,0.32,64,2027-01-01
I001461,W015,C163,,21996,2199,19797,5300,10600,43992,0.0013,0.32,73,2027-01-01
I001462,W016,C163,,21847,2184,19663,5300,10600,43694,0.0013,0.32,55,2027-01-01
I001463,W017,C163,,22197,2219,19978,5300,10600,44394,0.0013,0.32,47,2027-01-01
I001464,W018,C163,,21842,2184,19658,5300,10600,43684,0.0013,0.32,44,2027-01-01
I001465,W019,C163,,21772,2177,19595,5300,10600,43544,0.0013,0.32,10,2027-01-01
I001466,W020,C163,,21910,2191,19719,5300,10600,43820,0.0013,0.32,52,2027-01-01
I001467,W021,C163,,21968,2196,19772,5300,10600,43936,0.0013,0.32,10,2027-01-01
I001468,W014,C164,,10247,1024,9223,2500,5000,20494,0.0014,0.34,65,2027-01-01
I001469,W015,C164,,10125,1012,9113,2500,5000,20250,0.0014,0.34,91,2027-01-01
I001470,W016,C164,,10659,1065,9594,2500,5000,21318,0.0014,0.34,83,2027-01-01
I001471,W017,C164,,10825,1082,9743,2500,5000,21650,0.0014,0.34,53,2027-01-01
I001472,W018,C164,,10135,1013,9122,2500,5000,20270,0.0014,0.34,30,2027-01-01
I001473,W019,C164,,10451,1045,9406,2500,5000,20902,0.0014,0.34,65,2027-01-01
I001474,W020,C164,,10201,1020,9181,2500,5000,20402,0.0014,0.34,16,2027-01-01
I001475,W021,C164,,10297,1029,9268,2500,5000,20594,0.0014,0.34,25,2027-01-01
I001476,W022,C164,,10713,1071,9642,2500,5000,21426,0.0014,0.34,68,2027-01-01
I001477,W015,C165,,8292,829,7463,2000,4000,16584,0.0015,0.37,9,2027-01-01
I001478,W016,C165,,8170,817,7353,2000,4000,16340,0.0015,0.37,32,2027-01-01
I001479,W017,C165,,8955,895,8060,2000,4000,17910,0.0015,0.37,32,2027-01-01
I001480,W018,C165,,8849,884,7965,2000,4000,17698,0.0015,0.37,95,2027-01-01
I001481,W019,C165,,8954,895,8059,2000,4000,17908,0.0015,0.37,23,2027-01-01
I001482,W020,C165,,8944,894,8050,2000,4000,17888,0.0015,0.37,108,2027-01-01
I001483,W021,C165,,8582,858,7724,2000,4000,17164,0.0015,0.37,64,2027-01-01
I001484,W022,C165,,8143,814,7329,2000,4000,16286,0.0015,0.37,87,2027-01-01
I001485,W023,C165,,8605,860,7745,2000,4000,17210,0.0015,0.37,102,2027-01-01
I001486,W016,C166,,26356,2635,23721,6400,12800,52712,0.0016,0.39,57,2027-01-01
I001487,W017,C166,,26077,2607,23470,6400,12800,52154,0.0016,0.39,41,2027-01-01
I001488,W018,C166,,26194,2619,23575,6400,12800,52388,0.0016,0.39,5,2027-01-01
I001489,W019,C166,,26306,2630,23676,6400,12800,52612,0.0016,0.39,24,2027-01-01
I001490,W020,C166,,26127,2612,23515,6400,12800,52254,0.0016,0.39,59,2027-01-01
I001491,W021,C166,,25955,2595,23360,6400,12800,51910,0.0016,0.39,83,2027-01-01
I001492,W022,C166,,25710,2571,23139,6400,12800,51420,0.0016,0.39,40,2027-01-01
I001493,W023,C166,,25737,2573,23164,6400,12800,51474,0.0016,0.39,33,2027-01-01
I001494,W024,C166,,26119,2611,23508,6400,12800,52238,0.0016,0.39,4,2027-01-01
I001495,W017,C167,,19012,1901,17111,4700,9400,38024,0.0016,0.41,103,2027-01-01
I001496,W018,C167,,19339,1933,17406,4700,9400,38678,0.0016,0.41,28,2027-01-01
I001497,W019,C167,,19658,1965,17693,4700,9400,39316,0.0016,0.41,41,2027-01-01
I001498,W020,C167,,19030,1903,17127,4700,9400,38060,0.0016,0.41,25,2027-01-01
I001499,W021,C167,,19227,1922,17305,4700,9400,38454,0.0016,0.41,66,2027-01-01
I001500,W022,C167,,19758,1975,17783,4700,9400,39516,0.0016,0.41,52,2027-01-01
I001501,W023,C167,,19088,1908,17180,4700,9400,38176,0.0016,0.41,88,2027-01-01
I001502,W024,C167,,19339,1933,17406,4700,9400,38678,0.0016,0.41,98,2027-01-01
I001503,W025,C167,,18901,1890,17011,4700,9400,37802,0.0016,0.41,54,2027-01-01
I001504,W018,C168,,22040,2204,19836,5400,10800,44080,0.0017,0.43,70,2027-01-01
I001505,W019,C168,,22446,2244,20202,5400,10800,44892,0.0017,0.43,112,2027-01-01
I001506,W020,C168,,21920,2192,19728,5400,10800,43840,0.0017,0.43,71,2027-01-01
I001507,W021,C168,,21866,2186,19680,5400,10800,43732,0.0017,0.43,30,2027-01-01
I001508,W022,C168,,21956,2195,19761,5400,10800,43912,0.0017,0.43,12,2027-01-01
I001509,W023,C168,,22159,2215,19944,5400,10800,44318,0.0017,0.43,36,2027-01-01
I001510,W024,C168,,22144,2214,19930,5400,10800,44288,0.0017,0.43,66,2027-01-01
I001511,W025,C168,,22318,2231,20087,5400,10800,44636,0.0017,0.43,34,2027-01-01
I001512,W026,C168,,22217,2221,19996,5400,10800,44434,0.0017,0.43,84,2027-01-01
I001513,W019,C169,,26271,2627,23644,6500,13000,52542,0.0018,0.46,84,2027-01-01
I001514,W020,C169,,26352,2635,23717,6500,13000,52704,0.0018,0.46,54,2027-01-01
I001515,W021,C169,,26521,2652,23869,6500,13000,53042,0.0018,0.46,109,2027-01-01
I001516,W022,C169,,26403,2640,23763,6500,13000,52806,0.0018,0.46,22,2027-01-01
I001517,W023,C169,,26719,2671,24048,6500,13000,53438,0.0018,0.46,77,2027-01-01
I001518,W024,C169,,26175,2617,23558,6500,13000,52350,0.0018,0.46,48,2027-01-01
I001519,W025,C169,,26111,2611,23500,6500,13000,52222,0.0018,0.46,52,2027-01-01
I001520,W026,C169,,26929,2692,24237,6500,13000,53858,0.0018,0.46,31,2027-01-01
I001521,W027,C169,,26977,2697,24280,6500,13000,53954,0.0018,0.46,60,2027-01-01
I001522,W020,C170,,4997,499,4498,1000,2000,9994,0.0019,0.48,29,2027-01-01
I001523,W021,C170,,4244,424,3820,1000,2000,8488,0.0019,0.48,93,2027-01-01
I001524,W022,C170,,4495,449,4046,1000,2000,8990,0.0019,0.48,111,2027-01-01
I001525,W023,C170,,4115,411,3704,1000,2000,8230,0.0019,0.48,82,2027-01-01
I001526,W024,C170,,4149,414,3735,1000,2000,8298,0.0019,0.48,116,2027-01-01
I001527,W025,C170,,4265,426,3839,1000,2000,8530,0.0019,0.48,105,2027-01-01
I001528,W026,C170,,4217,421,3796,1000,2000,8434,0.0019,0.48,81,2027-01-01
I001529,W027,C170,,4561,456,4105,1000,2000,9122,0.0019,0.48,32,2027-01-01
I001530,W028,C170,,4361,436,3925,1000,2000,8722,0.0019,0.48,12,2027-01-01
I001531,W021,C171,,14996,1499,13497,3600,7200,29992,0.002,0.5,114,2027-01-01
I001532,W022,C171,,14687,1468,13219,3600,7200,29374,0.002,0.5,104,2027-01-01
I001533,W023,C171,,14800,1480,13320,3600,7200,29600,0.002,0.5,100,2027-01-01
I001534,W024,C171,,14820,1482,13338,3600,7200,29640,0.002,0.5,37,2027-01-01
I001535,W025,C171,,14907,1490,13417,3600,7200,29814,0.002,0.5,73,2027-01-01
I001536,W026,C171,,15101,1510,13591,3600,7200,30202,0.002,0.5,41,2027-01-01
I001537,W027,C171,,14842,1484,13358,3600,7200,29684,0.002,0.5,66,2027-01-01
I001538,W028,C171,,14947,1494,13453,3600,7200,29894,0.002,0.5,57,2027-01-01
I001539,W029,C171,,14562,1456,13106,3600,7200,29124,0.002,0.5,3,2027-01-01
I001540,W022,C172,,5725,572,5153,1300,2600,11450,0.0021,0.52,57,2027-01-01
I001541,W023,C172,,6195,619,5576,1300,2600,12390,0.0021,0.52,52,2027-01-01
I001542,W024,C172,,5677,567,5110,1300,2600,11354,0.0021,0.52,85,2027-01-01
I001543,W025,C172,,6061,606,5455,1300,2600,12122,0.0021,0.52,36,2027-01-01
I001544,W026,C172,,5776,577,5199,1300,2600,11552,0.0021,0.52,56,2027-01-01
I001545,W027,C172,,5393,539,4854,1300,2600,10786,0.0021,0.52,4,2027-01-01
I001546,W028,C172,,5962,596,5366,1300,2600,11924,0.0021,0.52,21,2027-01-01
I001547,W029,C172,,5706,570,5136,1300,2600,11412,0.0021,0.52,77,2027-01-01
I001548,W030,C172,,5512,551,4961,1300,2600,11024,0.0021,0.52,69,2027-01-01
I001549,W023,C173,,30567,3056,27511,7600,15200,61134,0.0022,0.55,61,2027-01-01
I001550,W024,C173,,31342,3134,28208,7600,15200,62684,0.0022,0.55,102,2027-01-01
I001551,W025,C173,,30532,3053,27479,7600,15200,61064,0.0022,0.55,1,2027-01-01
I001552,W026,C173,,31184,3118,28066,7600,15200,62368,0.0022,0.55,14,2027-01-01
I001553,W027,C173,,30787,3078,27709,7600,15200,61574,0.0022,0.55,59,2027-01-01
I001554,W028,C173,,30908,3090,27818,7600,15200,61816,0.0022,0.55,27,2027-01-01
I001555,W029,C173,,30709,3070,27639,7600,15200,61418,0.0022,0.55,67,2027-01-01
I001556,W030,C173,,30933,3093,27840,7600,15200,61866,0.0022,0.55,67,2027-01-01
I001557,W001,C173,,30726,3072,27654,7600,15200,61452,0.0022,0.55,38,2027-01-01
I001558,W024,C174,,12806,1280,11526,3000,6000,25612,0.0023,0.57,13,2027-01-01
I001559,W025,C174,,12947,1294,11653,3000,6000,25894,0.0023,0.57,103,2027-01-01
I001560,W026,C174,,12147,1214,10933,3000,6000,24294,0.0023,0.57,86,2027-01-01
I001561,W027,C174,,12473,1247,11226,3000,6000,24946,0.0023,0.57,13,2027-01-01
I001562,W028,C174,,12709,1270,11439,3000,6000,25418,0.0023,0.57,64,2027-01-01
I001563,W029,C174,,12486,1248,11238,3000,6000,24972,0.0023,0.57,66,2027-01-01
I001564,W030,C174,,12844,1284,11560,3000,6000,25688,0.0023,0.57,92,2027-01-01
I001565,W001,C174,,12430,1243,11187,3000,6000,24860,0.0023,0.57,102,2027-01-01
I001566,W002,C174,,12112,1211,10901,3000,6000,24224,0.0023,0.57,80,2027-01-01
I001567,W025,C175,,8893,889,8004,2100,4200,17786,0.0024,0.59,1,2027-01-01
I001568,W026,C175,,8971,897,8074,2100,4200,17942,0.0024,0.59,81,2027-01-01
I001569,W027,C175,,9055,905,8150,2100,4200,18110,0.0024,0.59,101,2027-01-01
I001570,W028,C175,,9212,921,8291,2100,4200,18424,0.0024,0.59,29,2027-01-01
I001571,W029,C175,,9170,917,8253,2100,4200,18340,0.0024,0.59,77,2027-01-01
I001572,W030,C175,,8880,888,7992,2100,4200,17760,0.0024,0.59,42,2027-01-01
I001573,W001,C175,,9012,901,8111,2100,4200,18024,0.0024,0.59,25,2027-01-01
I001574,W002,C175,,9305,930,8375,2100,4200,18610,0.0024,0.59,79,2027-01-01
I001575,W003,C175,,9322,932,8390,2100,4200,18644,0.0024,0.59,80,2027-01-01
I001576,W026,C176,,15982,1598,14384,3800,7600,31964,0.0024,0.61,15,2027-01-01
I001577,W027,C176,,15366,1536,13830,3800,7600,30732,0.0024,0.61,42,2027-01-01
I001578,W028,C176,,16076,1607,14469,3800,7600,32152,0.0024,0.61,42,2027-01-01
I001579,W029,C176,,15963,1596,14367,3800,7600,31926,0.0024,0.61,52,2027-01-01
I001580,W030,C176,,15829,1582,14247,3800,7600,31658,0.0024,0.61,64,2027-01-01
I001581,W001,C176,,16144,1614,14530,3800,7600,32288,0.0024,0.61,46,2027-01-01
I001582,W002,C176,,15837,1583,14254,3800,7600,31674,0.0024,0.61,58,2027-01-01
I001583,W003,C176,,15799,1579,14220,3800,7600,31598,0.0024,0.61,116,2027-01-01
I001584,W004,C176,,15698,1569,14129,3800,7600,31396,0.0024,0.61,88,2027-01-01
I001585,W027,C177,,14860,1486,13374,3600,7200,29720,0.0025,0.64,44,2027-01-01
I001586,W028,C177,,15121,1512,13609,3600,7200,30242,0.0025,0.64,33,2027-01-01
I001587,W029,C177,,15071,1507,13564,3600,7200,30142,0.0025,0.64,79,2027-01-01
I001588,W030,C177,,14576,1457,13119,3600,7200,29152,0.0025,0.64,34,2027-01-01
I001589,W001,C177,,14679,1467,13212,3600,7200,29358,0.0025,0.64,15,2027-01-01
I001590,W002,C177,,14697,1469,13228,3600,7200,29394,0.0025,0.64,19,2027-01-01
I001591,W003,C177,,15216,1521,13695,3600,7200,30432,0.0025,0.64,114,2027-01-01
I001592,W004,C177,,15252,1525,13727,3600,7200,30504,0.0025,0.64,51,2027-01-01
I001593,W005,C177,,14741,1474,13267,3600,7200,29482,0.0025,0.64,23,2027-01-01
I001594,W028,C178,,23521,2352,21169,5800,11600,47042,0.0026,0.66,48,2027-01-01
I001595,W029,C178,,23583,2358,21225,5800,11600,47166,0.0026,0.66,89,2027-01-01
I001596,W030,C178,,23597,2359,21238,5800,11600,47194,0.0026,0.66,106,2027-01-01
I001597,W001,C178,,23671,2367,21304,5800,11600,47342,0.0026,0.66,13,2027-01-01
I001598,W002,C178,,23708,2370,21338,5800,11600,47416,0.0026,0.66,104,2027-01-01
I001599,W003,C178,,23487,2348,21139,5800,11600,46974,0.0026,0.66,114,2027-01-01
I001600,W004,C178,,23526,2352,21174,5800,11600,47052,0.0026,0.66,76,2027-01-01
I001601,W005,C178,,23787,2378,21409,5800,11600,47574,0.0026,0.66,19,2027-01-01
I001602,W006,C178,,23327,2332,20995,5800,11600,46654,0.0026,0.66,43,2027-01-01
I001603,W029,C179,,13048,1304,11744,3100,6200,26096,0.0027,0.68,62,2027-01-01
I001604,W030,C179,,12813,1281,11532,3100,6200,25626,0.0027,0.68,51,2027-01-01
I001605,W001,C179,,13130,1313,11817,3100,6200,26260,0.0027,0.68,94,2027-01-01
I001606,W002,C179,,12835,1283,11552,3100,6200,25670,0.0027,0.68,35,2027-01-01
I001607,W003,C179,,13071,1307,11764,3100,6200,26142,0.0027,0.68,23,2027-01-01
I001608,W004,C179,,13220,1322,11898,3100,6200,26440,0.0027,0.68,75,2027-01-01
I001609,W005,C179,,13203,1320,11883,3100,6200,26406,0.0027,0.68,75,2027-01-01
I001610,W006,C179,,12622,1262,11360,3100,6200,25244,0.0027,0.68,21,2027-01-01
I001611,W007,C179,,12687,1268,11419,3100,6200,25374,0.0027,0.68,104,2027-01-01
I001612,W030,C180,,24971,2497,22474,6000,12000,49942,0.0028,0.7,93,2027-01-01
I001613,W001,C180,,24809,2480,22329,6000,12000,49618,0.0028,0.7,25,2027-01-01
I001614,W002,C180,,24233,2423,21810,6000,12000,48466,0.0028,0.7,32,2027-01-01
I001615,W003,C180,,24820,2482,22338,6000,12000,49640,0.0028,0.7,49,2027-01-01
I001616,W004,C180,,24412,2441,21971,6000,12000,48824,0.0028,0.7,79,2027-01-01
I001617,W005,C180,,24155,2415,21740,6000,12000,48310,0.0028,0.7,65,2027-01-01
I001618,W006,C180,,24180,2418,21762,6000,12000,48360,0.0028,0.7,26,2027-01-01
I001619,W007,C180,,24133,2413,21720,6000,12000,48266,0.0028,0.7,62,2027-01-01
I001620,W008,C180,,24551,2455,22096,6000,12000,49102,0.0028,0.7,117,2027-01-01
I001621,W001,C181,,28777,2877,25900,7000,14000,57554,0.0029,0.73,15,2027-01-01
I001622,W002,C181,,28727,2872,25855,7000,14000,57454,0.0029,0.73,34,2027-01-01
I001623,W003,C181,,28357,2835,25522,7000,14000,56714,0.0029,0.73,12,2027-01-01
I001624,W004,C181,,28771,2877,25894,7000,14000,57542,0.0029,0.73,4,2027-01-01
I001625,W005,C181,,28860,2886,25974,7000,14000,57720,0.0029,0.73,109,2027-01-01
I001626,W006,C181,,28937,2893,26044,7000,14000,57874,0.0029,0.73,80,2027-01-01
I001627,W007,C181,,28695,2869,25826,7000,14000,57390,0.0029,0.73,39,2027-01-01
I001628,W008,C181,,28347,2834,25513,7000,14000,56694,0.0029,0.73,71,2027-01-01
I001629,W009,C181,,28652,2865,25787,7000,14000,57304,0.0029,0.73,104,2027-01-01
I001630,W002,C182,,11021,1102,9919,2700,5400,22042,0.003,0.75,22,2027-01-01
I001631,W003,C182,,11394,1139,10255,2700,5400,22788,0.003,0.75,19,2027-01-01
I001632,W004,C182,,11335,1133,10202,2700,5400,22670,0.003,0.75,107,2027-01-01
I001633,W005,C182,,11685,1168,10517,2700,5400,23370,0.003,0.75,58,2027-01-01
I001634,W006,C182,,11041,1104,9937,2700,5400,22082,0.003,0.75,107,2027-01-01
I001635,W007,C182,,11312,1131,10181,2700,5400,22624,0.003,0.75,45,2027-01-01
I001636,W008,C182,,11662,1166,10496,2700,5400,23324,0.003,0.75,66,2027-01-01
I001637,W009,C182,,11744,1174,10570,2700,5400,23488,0.003,0.75,30,2027-01-01
I001638,W010,C182,,11551,1155,10396,2700,5400,23102,0.003,0.75,92,2027-01-01
I001639,W003,C183,,14406,1440,12966,3500,7000,28812,0.0031,0.77,102,2027-01-01
I001640,W004,C183,,14339,1433,12906,3500,7000,28678,0.0031,0.77,104,2027-01-01
I001641,W005,C183,,14187,1418,12769,3500,7000,28374,0.0031,0.77,50,2027-01-01
I001642,W006,C183,,14643,1464,13179,3500,7000,29286,0.0031,0.77,1,2027-01-01
I001643,W007,C183,,14982,1498,13484,3500,7000,29964,0.0031,0.77,46,2027-01-01
I001644,W008,C183,,14907,1490,13417,3500,7000,29814,0.0031,0.77,111,2027-01-01
I001645,W009,C183,,14332,1433,12899,3500,7000,28664,0.0031,0.77,90,2027-01-01
I001646,W010,C183,,14649,1464,13185,3500,7000,29298,0.0031,0.77,29,2027-01-01
I001647,W011,C183,,14897,1489,13408,3500,7000,29794,0.0031,0.77,3,2027-01-01
I001648,W004,C184,,29857,2985,26872,7400,14800,59714,0.0032,0.79,61,2027-01-01
I001649,W005,C184,,30108,3010,27098,7400,14800,60216,0.0032,0.79,50,2027-01-01
I001650,W006,C184,,30351,3035,27316,7400,14800,60702,0.0032,0.79,115,2027-01-01
I001651,W007,C184,,29792,2979,26813,7400,14800,59584,0.0032,0.79,99,2027-01-01
I001652,W008,C184,,30256,3025,27231,7400,14800,60512,0.0032,0.79,85,2027-01-01
I001653,W009,C184,,30593,3059,27534,7400,14800,61186,0.0032,0.79,44,2027-01-01
I001654,W010,C184,,30303,3030,27273,7400,14800,60606,0.0032,0.79,93,2027-01-01
I001655,W011,C184,,29718,2971,26747,7400,14800,59436,0.0032,0.79,56,2027-01-01
I001656,W012,C184,,29857,2985,26872,7400,14800,59714,0.0032,0.79,105,2027-01-01
I001657,W005,C185,,28953,2895,26058,7000,14000,57906,0.0033,0.82,113,2027-01-01
I001658,W006,C185,,28637,2863,25774,7000,14000,57274,0.0033,0.82,51,2027-01-01
I001659,W007,C185,,28766,2876,25890,7000,14000,57532,0.0033,0.82,88,2027-01-01
I001660,W008,C185,,28390,2839,25551,7000,14000,56780,0.0033,0.82,99,2027-01-01
I001661,W009,C185,,28759,2875,25884,7000,14000,57518,0.0033,0.82,88,2027-01-01
I001662,W010,C185,,28119,2811,25308,7000,14000,56238,0.0033,0.82,20,2027-01-01
I001663,W011,C185,,28842,2884,25958,7000,14000,57684,0.0033,0.82,89,2027-01-01
I001664,W012,C185,,28572,2857,25715,7000,14000,57144,0.0033,0.82,49,2027-01-01
I001665,W013,C185,,28527,2852,25675,7000,14000,57054,0.0033,0.82,6,2027-01-01
I001666,W006,C186,,7771,777,6994,1800,3600,15542,0.0034,0.84,17,2027-01-01
I001667,W007,C186,,7311,731,6580,1800,3600,14622,0.0034,0.84,59,2027-01-01
I001668,W008,C186,,7540,754,6786,1800,3600,15080,0.0034,0.84,70,2027-01-01
I001669,W009,C186,,7652,765,6887,1800,3600,15304,0.0034,0.84,107,2027-01-01
I001670,W010,C186,,8042,804,7238,1800,3600,16084,0.0034,0.84,67,2027-01-01
I001671,W011,C186,,8072,807,7265,1800,3600,16144,0.0034,0.84,51,2027-01-01
I001672,W012,C186,,8155,815,7340,1800,3600,16310,0.0034,0.84,54,2027-01-01
I001673,W013,C186,,8182,818,7364,1800,3600,16364,0.0034,0.84,1,2027-01-01
I001674,W014,C186,,7832,783,7049,1800,3600,15664,0.0034,0.84,115,2027-01-01
I001675,W007,C187,,10459,1045,9414,2500,5000,20918,0.0034,0.86,112,2027-01-01
I001676,W008,C187,,10981,1098,9883,2500,5000,21962,0.0034,0.86,68,2027-01-01
I001677,W009,C187,,10552,1055,9497,2500,5000,21104,0.0034,0.86,102,2027-01-01
I001678,W010,C187,,10675,1067,9608,2500,5000,21350,0.0034,0.86,105,2027-01-01
I001679,W011,C187,,10952,1095,9857,2500,5000,21904,0.0034,0.86,13,2027-01-01
I001680,W012,C187,,10352,1035,9317,2500,5000,20704,0.0034,0.86,108,2027-01-01
I001681,W013,C187,,10681,1068,9613,2500,5000,21362,0.0034,0.86,44,2027-01-01
I001682,W014,C187,,10766,1076,9690,2500,5000,21532,0.0034,0.86,60,2027-01-01
I001683,W015,C187,,10939,1093,9846,2500,5000,21878,0.0034,0.86,67,2027-01-01
I001684,W008,C188,,25574,2557,23017,6300,12600,51148,0.0035,0.88,51,2027-01-01
I001685,W009,C188,,26082,2608,23474,6300,12600,52164,0.0035,0.88,32,2027-01-01
I001686,W010,C188,,25320,2532,22788,6300,12600,50640,0.0035,0.88,8,2027-01-01
I001687,W011,C188,,25660,2566,23094,6300,12600,51320,0.0035,0.88,35,2027-01-01
I001688,W012,C188,,26003,2600,23403,6300,12600,52006,0.0035,0.88,36,2027-01-01
I001689,W013,C188,,25805,2580,23225,6300,12600,51610,0.0035,0.88,22,2027-01-01
I001690,W014,C188,,25846,2584,23262,6300,12600,51692,0.0035,0.88,55,2027-01-01
I001691,W015,C188,,25680,2568,23112,6300,12600,51360,0.0035,0.88,87,2027-01-01
I001692,W016,C188,,25883,2588,23295,6300,12600,51766,0.0035,0.88,67,2027-01-01
I001693,W009,C189,,8012,801,7211,1900,3800,16024,0.0036,0.91,80,2027-01-01
I001694,W010,C189,,8600,860,7740,1900,3800,17200,0.0036,0.91,15,2027-01-01
I001695,W011,C189,,8444,844,7600,1900,3800,16888,0.0036,0.91,13,2027-01-01
I001696,W012,C189,,8175,817,7358,1900,3800,16350,0.0036,0.91,57,2027-01-01
I001697,W013,C189,,8128,812,7316,1900,3800,16256,0.0036,0.91,47,2027-01-01
I001698,W014,C189,,8112,811,7301,1900,3800,16224,0.0036,0.91,16,2027-01-01
I001699,W015,C189,,8390,839,7551,1900,3800,16780,0.0036,0.91,61,2027-01-01
I001700,W016,C189,,8361,836,7525,1900,3800,16722,0.0036,0.91,66,2027-01-01
I001701,W017,C189,,8006,800,7206,1900,3800,16012,0.0036,0.91,112,2027-01-01
I001702,W010,C190,,7714,771,6943,1900,3800,15428,0.0037,0.93,61,2027-01-01
I001703,W011,C190,,8554,855,7699,1900,3800,17108,0.0037,0.93,54,2027-01-01
I001704,W012,C190,,8042,804,7238,1900,3800,16084,0.0037,0.93,86,2027-01-01
I001705,W013,C190,,7767,776,6991,1900,3800,15534,0.0037,0.93,48,2027-01-01
I001706,W014,C190,,7896,789,7107,1900,3800,15792,0.0037,0.93,57,2027-01-01
I001707,W015,C190,,7928,792,7136,1900,3800,15856,0.0037,0.93,25,2027-01-01
I001708,W016,C190,,8569,856,7713,1900,3800,17138,0.0037,0.93,94,2027-01-01
I001709,W017,C190,,8415,841,7574,1900,3800,16830,0.0037,0.93,26,2027-01-01
I001710,W018,C190,,7861,786,7075,1900,3800,15722,0.0037,0.93,73,2027-01-01
I001711,W011,C191,,29734,2973,26761,7400,14800,59468,0.0038,0.95,67,2027-01-01
I001712,W012,C191,,29820,2982,26838,7400,14800,59640,0.0038,0.95,7,2027-01-01
I001713,W013,C191,,30342,3034,27308,7400,14800,60684,0.0038,0.95,113,2027-01-01
I001714,W014,C191,,30225,3022,27203,7400,14800,60450,0.0038,0.95,3,2027-01-01
I001715,W015,C191,,30317,3031,27286,7400,14800,60634,0.0038,0.95,15,2027-01-01
I001716,W016,C191,,30136,3013,27123,7400,14800,60272,0.0038,0.95,74,2027-01-01
I001717,W017,C191,,30334,3033,27301,7400,14800,60668,0.0038,0.95,118,2027-01-01
I001718,W018,C191,,30179,3017,27162,7400,14800,60358,0.0038,0.95,73,2027-01-01
I001719,W019,C191,,30308,3030,27278,7400,14800,60616,0.0038,0.95,6,2027-01-01
I001720,W012,C192,,20466,2046,18420,5000,10000,40932,0.0039,0.97,75,2027-01-01
I001721,W013,C192,,20309,2030,18279,5000,10000,40618,0.0039,0.97,98,2027-01-01
I001722,W014,C192,,20122,2012,18110,5000,10000,40244,0.0039,0.97,100,2027-01-01
I001723,W015,C192,,20646,2064,18582,5000,10000,41292,0.0039,0.97,22,2027-01-01
I001724,W016,C192,,20943,2094,18849,5000,10000,41886,0.0039,0.97,112,2027-01-01
I001725,W017,C192,,20313,2031,18282,5000,10000,40626,0.0039,0.97,60,2027-01-01
I001726,W018,C192,,20995,2099,18896,5000,10000,41990,0.0039,0.97,1,2027-01-01
I001727,W019,C192,,20784,2078,18706,5000,10000,41568,0.0039,0.97,42,2027-01-01
I001728,W020,C192,,20375,2037,18338,5000,10000,40750,0.0039,0.97,113,2027-01-01
I001729,W013,C193,,22260,2226,20034,5500,11000,44520,0.004,1.0,24,2027-01-01
I001730,W014,C193,,22349,2234,20115,5500,11000,44698,0.004,1.0,31,2027-01-01
I001731,W015,C193,,22187,2218,19969,5500,11000,44374,0.004,1.0,113,2027-01-01
I001732,W016,C193,,22434,2243,20191,5500,11000,44868,0.004,1.0,49,2027-01-01
I001733,W017,C193,,22341,2234,20107,5500,11000,44682,0.004,1.0,66,2027-01-01
I001734,W018,C193,,22479,2247,20232,5500,11000,44958,0.004,1.0,20,2027-01-01
I001735,W019,C193,,22955,2295,20660,5500,11000,45910,0.004,1.0,72,2027-01-01
I001736,W020,C193,,22317,2231,20086,5500,11000,44634,0.004,1.0,70,2027-01-01
I001737,W021,C193,,22842,2284,20558,5500,11000,45684,0.004,1.0,62,2027-01-01
I001738,W014,C194,,11857,1185,10672,2800,5600,23714,0.0041,1.02,89,2027-01-01
I001739,W015,C194,,11493,1149,10344,2800,5600,22986,0.0041,1.02,60,2027-01-01
I001740,W016,C194,,11302,1130,10172,2800,5600,22604,0.0041,1.02,43,2027-01-01
