disruption_id,scenario_id,entity_id,entity_type,disruption_type,start_time,duration_days,severity,probability,capacity_loss_percent,delay_days,affected_quantity,recovery_time_days,root_cause
D001384,SC00346,R0143,Route,Transportation_Disruption,2027-01-07,14,0.5267,1.0,52.67,14,3055,14,Road closure
D001385,SC00347,S064,Supplier,Supplier_Failure,2027-01-01,9,0.3258,1.0,32.58,9,1629,9,Supplier outage
D001386,SC00347,C208,Component,Material_Shortage,2027-01-03,4,0.1734,1.0,17.34,4,1041,4,Component shortage
D001387,SC00347,F007,Factory,Factory_Breakdown,2027-01-05,2,0.256,1.0,25.6,2,256,2,Equipment failure
D001388,SC00347,R0190,Route,Transportation_Disruption,2027-01-07,4,0.3723,1.0,37.23,4,2793,4,Road closure
D001389,SC00348,S095,Supplier,Supplier_Failure,2027-01-01,9,0.4935,1.0,49.35,9,2715,9,Supplier outage
D001390,SC00348,C400,Component,Material_Shortage,2027-01-03,8,0.777,1.0,77.7,8,1011,8,Component shortage
D001391,SC00348,F008,Factory,Factory_Breakdown,2027-01-05,4,0.6385,1.0,63.85,4,6385,4,Equipment failure
D001392,SC00348,R0200,Route,Transportation_Disruption,2027-01-07,2,0.8592,1.0,85.92,2,1289,2,Road closure
D001393,SC00349,S065,Supplier,Supplier_Failure,2027-01-01,5,0.8374,1.0,83.74,5,8333,5,Supplier outage
D001394,SC00349,C383,Component,Material_Shortage,2027-01-03,6,0.1672,1.0,16.72,6,502,6,Component shortage
D001395,SC00349,F009,Factory,Factory_Breakdown,2027-01-05,7,0.2476,1.0,24.76,7,929,7,Equipment failure
D001396,SC00349,R0129,Route,Transportation_Disruption,2027-01-07,2,0.6607,1.0,66.07,2,1883,2,Road closure
D001397,SC00350,S044,Supplier,Supplier_Failure,2027-01-01,3,0.8452,1.0,84.52,3,1691,3,Supplier outage
D001398,SC00350,C030,Component,Material_Shortage,2027-01-03,8,0.5312,1.0,53.12,8,4303,8,Component shortage
D001399,SC00350,F010,Factory,Factory_Breakdown,2027-01-05,5,0.5113,1.0,51.13,5,256,5,Equipment failure
D001400,SC00350,R0009,Route,Transportation_Disruption,2027-01-07,8,0.7314,1.0,73.14,8,1024,8,Road closure
D001401,SC00351,S082,Supplier,Supplier_Failure,2027-01-01,8,0.2146,1.0,21.46,8,269,8,Supplier outage
D001402,SC00351,C122,Component,Material_Shortage,2027-01-03,11,0.551,1.0,55.1,11,4959,11,Component shortage
D001403,SC00351,F011,Factory,Factory_Breakdown,2027-01-05,10,0.312,1.0,31.2,10,312,10,Equipment failure
D001404,SC00351,R0005,Route,Transportation_Disruption,2027-01-07,9,0.6437,1.0,64.37,9,4506,9,Road closure
D001405,SC00352,S081,Supplier,Supplier_Failure,2027-01-01,9,0.1908,1.0,19.08,9,926,9,Supplier outage
D001406,SC00352,C450,Component,Material_Shortage,2027-01-03,13,0.835,1.0,83.5,13,3758,13,Component shortage
D001407,SC00352,F012,Factory,Factory_Breakdown,2027-01-05,6,0.1703,1.0,17.03,6,43,6,Equipment failure
D001408,SC00352,R0027,Route,Transportation_Disruption,2027-01-07,9,0.2932,1.0,29.32,9,1628,9,Road closure
D001409,SC00353,S073,Supplier,Supplier_Failure,2027-01-01,4,0.5228,1.0,52.28,4,4183,4,Supplier outage
D001410,SC00353,C417,Component,Material_Shortage,2027-01-03,9,0.2589,1.0,25.89,9,259,9,Component shortage
D001411,SC00353,F013,Factory,Factory_Breakdown,2027-01-05,7,0.3127,1.0,31.27,7,1470,7,Equipment failure
D001412,SC00353,R0137,Route,Transportation_Disruption,2027-01-07,12,0.7571,1.0,75.71,12,5603,12,Road closure
D001413,SC00354,S023,Supplier,Supplier_Failure,2027-01-01,3,0.4802,1.0,48.02,3,2978,3,Supplier outage
D001414,SC00354,C246,Component,Material_Shortage,2027-01-03,4,0.1665,1.0,16.65,4,1332,4,Component shortage
D001415,SC00354,F014,Factory,Factory_Breakdown,2027-01-05,11,0.2183,1.0,21.83,11,1692,11,Equipment failure
D001416,SC00354,R0053,Route,Transportation_Disruption,2027-01-07,8,0.7568,1.0,75.68,8,455,8,Road closure
D001417,SC00355,S035,Supplier,Supplier_Failure,2027-01-01,8,0.5059,1.0,50.59,8,2909,8,Supplier outage
D001418,SC00355,C135,Component,Material_Shortage,2027-01-03,9,0.4089,1.0,40.89,9,205,9,Component shortage
D001419,SC00355,F015,Factory,Factory_Breakdown,2027-01-05,9,0.8241,1.0,82.41,9,2308,9,Equipment failure
D001420,SC00355,R0145,Route,Transportation_Disruption,2027-01-07,12,0.2892,1.0,28.92,12,2025,12,Road closure
D001421,SC00356,S029,Supplier,Supplier_Failure,2027-01-01,11,0.2853,1.0,28.53,11,1712,11,Supplier outage
D001422,SC00356,C075,Component,Material_Shortage,2027-01-03,9,0.8236,1.0,82.36,9,2883,9,Component shortage
D001423,SC00356,F016,Factory,Factory_Breakdown,2027-01-05,11,0.6551,1.0,65.51,11,5569,11,Equipment failure
D001424,SC00356,R0171,Route,Transportation_Disruption,2027-01-07,13,0.3019,1.0,30.19,13,1284,13,Road closure
D001425,SC00357,S011,Supplier,Supplier_Failure,2027-01-01,10,0.4744,1.0,47.44,10,3084,10,Supplier outage
D001426,SC00357,C411,Component,Material_Shortage,2027-01-03,7,0.7057,1.0,70.57,7,4588,7,Component shortage
D001427,SC00357,F017,Factory,Factory_Breakdown,2027-01-05,7,0.7927,1.0,79.27,7,5589,7,Equipment failure
D001428,SC00357,R0036,Route,Transportation_Disruption,2027-01-07,9,0.6927,1.0,69.27,9,3187,9,Road closure
D001429,SC00358,S078,Supplier,Supplier_Failure,2027-01-01,5,0.5119,1.0,51.19,5,1408,5,Supplier outage
D001430,SC00358,C379,Component,Material_Shortage,2027-01-03,7,0.8082,1.0,80.82,7,4041,7,Component shortage
D001431,SC00358,F018,Factory,Factory_Breakdown,2027-01-05,8,0.2995,1.0,29.95,8,60,8,Equipment failure
D001432,SC00358,R0186,Route,Transportation_Disruption,2027-01-07,2,0.8319,1.0,83.19,2,5325,2,Road closure
D001433,SC00359,S019,Supplier,Supplier_Failure,2027-01-01,14,0.8513,1.0,85.13,14,7918,14,Supplier outage
D001434,SC00359,C319,Component,Material_Shortage,2027-01-03,6,0.4422,1.0,44.22,6,487,6,Component shortage
D001435,SC00359,F019,Factory,Factory_Breakdown,2027-01-05,6,0.8823,1.0,88.23,6,6177,6,Equipment failure
D001436,SC00359,R0080,Route,Transportation_Disruption,2027-01-07,2,0.4742,1.0,47.42,2,475,2,Road closure
D001437,SC00360,S039,Supplier,Supplier_Failure,2027-01-01,3,0.1676,1.0,16.76,3,210,3,Supplier outage
D001438,SC00360,C477,Component,Material_Shortage,2027-01-03,13,0.7591,1.0,75.91,13,3606,13,Component shortage
D001439,SC00360,F020,Factory,Factory_Breakdown,2027-01-05,2,0.7151,1.0,71.51,2,2146,2,Equipment failure
D001440,SC00360,R0103,Route,Transportation_Disruption,2027-01-07,4,0.2736,1.0,27.36,4,1150,4,Road closure
D001441,SC00361,S013,Supplier,Supplier_Failure,2027-01-01,7,0.3135,1.0,31.35,7,1192,7,Supplier outage
D001442,SC00361,C460,Component,Material_Shortage,2027-01-03,11,0.381,1.0,38.1,11,1601,11,Component shortage
D001443,SC00361,F001,Factory,Factory_Breakdown,2027-01-05,8,0.2938,1.0,29.38,8,471,8,Equipment failure
D001444,SC00361,R0144,Route,Transportation_Disruption,2027-01-07,9,0.8637,1.0,86.37,9,5399,9,Road closure
D001445,SC00362,S059,Supplier,Supplier_Failure,2027-01-01,14,0.2376,1.0,23.76,14,1426,14,Supplier outage
D001446,SC00362,C101,Component,Material_Shortage,2027-01-03,10,0.4147,1.0,41.47,10,291,10,Component shortage
D001447,SC00362,F002,Factory,Factory_Breakdown,2027-01-05,14,0.2639,1.0,26.39,14,489,14,Equipment failure
D001448,SC00362,R0131,Route,Transportation_Disruption,2027-01-07,11,0.4439,1.0,44.39,11,1665,11,Road closure
D001449,SC00363,S087,Supplier,Supplier_Failure,2027-01-01,8,0.4812,1.0,48.12,8,482,8,Supplier outage
D001450,SC00363,C482,Component,Material_Shortage,2027-01-03,13,0.3017,1.0,30.17,13,921,13,Component shortage
D001451,SC00363,F003,Factory,Factory_Breakdown,2027-01-05,12,0.1589,1.0,15.89,12,874,12,Equipment failure
D001452,SC00363,R0111,Route,Transportation_Disruption,2027-01-07,13,0.3907,1.0,39.07,13,587,13,Road closure
D001453,SC00364,S015,Supplier,Supplier_Failure,2027-01-01,14,0.5225,1.0,52.25,14,4180,14,Supplier outage
D001454,SC00364,C144,Component,Material_Shortage,2027-01-03,13,0.2419,1.0,24.19,13,1452,13,Component shortage
D001455,SC00364,F004,Factory,Factory_Breakdown,2027-01-05,6,0.471,1.0,47.1,6,3180,6,Equipment failure
D001456,SC00364,R0094,Route,Transportation_Disruption,2027-01-07,12,0.7486,1.0,74.86,12,3743,12,Road closure
D001457,SC00365,S010,Supplier,Supplier_Failure,2027-01-01,12,0.2533,1.0,25.33,12,634,12,Supplier outage
D001458,SC00365,C170,Component,Material_Shortage,2027-01-03,5,0.5403,1.0,54.03,5,1243,5,Component shortage
D001459,SC00365,F005,Factory,Factory_Breakdown,2027-01-05,2,0.3755,1.0,37.55,2,2253,2,Equipment failure
D001460,SC00365,R0139,Route,Transportation_Disruption,2027-01-07,8,0.439,1.0,43.9,8,3161,8,Road closure
D001461,SC00366,S054,Supplier,Supplier_Failure,2027-01-01,13,0.4851,1.0,48.51,13,3639,13,Supplier outage
D001462,SC00366,C228,Component,Material_Shortage,2027-01-03,5,0.5306,1.0,53.06,5,1327,5,Component shortage
D001463,SC00366,F006,Factory,Factory_Breakdown,2027-01-05,6,0.7261,1.0,72.61,6,1634,6,Equipment failure
D001464,SC00366,R0195,Route,Transportation_Disruption,2027-01-07,3,0.5392,1.0,53.92,3,4044,3,Road closure
D001465,SC00367,S027,Supplier,Supplier_Failure,2027-01-01,7,0.2847,1.0,28.47,7,1424,7,Supplier outage
D001466,SC00367,C485,Component,Material_Shortage,2027-01-03,8,0.6216,1.0,62.16,8,1865,8,Component shortage
D001467,SC00367,F007,Factory,Factory_Breakdown,2027-01-05,5,0.5082,1.0,50.82,5,5082,5,Equipment failure
D001468,SC00367,R0019,Route,Transportation_Disruption,2027-01-07,4,0.5527,1.0,55.27,4,2211,4,Road closure
D001469,SC00368,S020,Supplier,Supplier_Failure,2027-01-01,12,0.7383,1.0,73.83,12,2215,12,Supplier outage
D001470,SC00368,C296,Component,Material_Shortage,2027-01-03,5,0.6118,1.0,61.18,5,2264,5,Component shortage
D001471,SC00368,F008,Factory,Factory_Breakdown,2027-01-05,12,0.2464,1.0,24.64,12,50,12,Equipment failure
D001472,SC00368,R0039,Route,Transportation_Disruption,2027-01-07,8,0.3849,1.0,38.49,8,1925,8,Road closure
D001473,SC00369,S002,Supplier,Supplier_Failure,2027-01-01,4,0.5462,1.0,54.62,4,2731,4,Supplier outage
D001474,SC00369,C353,Component,Material_Shortage,2027-01-03,6,0.4692,1.0,46.92,6,3168,6,Component shortage
D001475,SC00369,F009,Factory,Factory_Breakdown,2027-01-05,4,0.4022,1.0,40.22,4,3520,4,Equipment failure
D001476,SC00369,R0045,Route,Transportation_Disruption,2027-01-07,12,0.836,1.0,83.6,12,6354,12,Road closure
D001477,SC00370,S076,Supplier,Supplier_Failure,2027-01-01,6,0.4306,1.0,43.06,6,1508,6,Supplier outage
D001478,SC00370,C176,Component,Material_Shortage,2027-01-03,4,0.3442,1.0,34.42,4,3305,4,Component shortage
D001479,SC00370,F010,Factory,Factory_Breakdown,2027-01-05,3,0.6549,1.0,65.49,3,3439,3,Equipment failure
D001480,SC00370,R0059,Route,Transportation_Disruption,2027-01-07,12,0.3079,1.0,30.79,12,2618,12,Road closure
D001481,SC00371,S094,Supplier,Supplier_Failure,2027-01-01,6,0.2009,1.0,20.09,6,101,6,Supplier outage
D001482,SC00371,C282,Component,Material_Shortage,2027-01-03,13,0.1703,1.0,17.03,13,980,13,Component shortage
D001483,SC00371,F011,Factory,Factory_Breakdown,2027-01-05,11,0.6719,1.0,67.19,11,3192,11,Equipment failure
D001484,SC00371,R0163,Route,Transportation_Disruption,2027-01-07,5,0.4335,1.0,43.35,5,434,5,Road closure
D001485,SC00372,S068,Supplier,Supplier_Failure,2027-01-01,12,0.5028,1.0,50.28,12,4274,12,Supplier outage
D001486,SC00372,C207,Component,Material_Shortage,2027-01-03,5,0.6894,1.0,68.94,5,345,5,Component shortage
D001487,SC00372,F012,Factory,Factory_Breakdown,2027-01-05,8,0.8362,1.0,83.62,8,2593,8,Equipment failure
D001488,SC00372,R0027,Route,Transportation_Disruption,2027-01-07,2,0.2036,1.0,20.36,2,662,2,Road closure
D001489,SC00373,S017,Supplier,Supplier_Failure,2027-01-01,5,0.7515,1.0,75.15,5,1879,5,Supplier outage
D001490,SC00373,C417,Component,Material_Shortage,2027-01-03,7,0.5083,1.0,50.83,7,1525,7,Component shortage
D001491,SC00373,F013,Factory,Factory_Breakdown,2027-01-05,4,0.442,1.0,44.2,4,2210,4,Equipment failure
D001492,SC00373,R0137,Route,Transportation_Disruption,2027-01-07,12,0.7689,1.0,76.89,12,4998,12,Road closure
D001493,SC00374,S046,Supplier,Supplier_Failure,2027-01-01,13,0.7651,1.0,76.51,13,5203,13,Supplier outage
D001494,SC00374,C127,Component,Material_Shortage,2027-01-03,14,0.6636,1.0,66.36,14,4977,14,Component shortage
D001495,SC00374,F014,Factory,Factory_Breakdown,2027-01-05,7,0.3251,1.0,32.51,7,1626,7,Equipment failure
D001496,SC00374,R0091,Route,Transportation_Disruption,2027-01-07,13,0.7702,1.0,77.02,13,3659,13,Road closure
D001497,SC00375,S080,Supplier,Supplier_Failure,2027-01-01,6,0.5169,1.0,51.69,6,672,6,Supplier outage
D001498,SC00375,C336,Component,Material_Shortage,2027-01-03,11,0.6693,1.0,66.93,11,4619,11,Component shortage
D001499,SC00375,F015,Factory,Factory_Breakdown,2027-01-05,3,0.86,1.0,86.0,3,6536,3,Equipment failure
D001500,SC00375,R0077,Route,Transportation_Disruption,2027-01-07,13,0.7097,1.0,70.97,13,4259,13,Road closure
D001501,SC00376,S021,Supplier,Supplier_Failure,2027-01-01,3,0.3898,1.0,38.98,3,1579,3,Supplier outage
D001502,SC00376,C301,Component,Material_Shortage,2027-01-03,10,0.8028,1.0,80.28,10,6142,10,Component shortage
D001503,SC00376,F016,Factory,Factory_Breakdown,2027-01-05,2,0.8766,1.0,87.66,2,88,2,Equipment failure
D001504,SC00376,R0084,Route,Transportation_Disruption,2027-01-07,3,0.7186,1.0,71.86,3,2156,3,Road closure
D001505,SC00377,S013,Supplier,Supplier_Failure,2027-01-01,6,0.6816,1.0,68.16,6,3068,6,Supplier outage
D001506,SC00377,C171,Component,Material_Shortage,2027-01-03,14,0.2669,1.0,26.69,14,441,14,Component shortage
D001507,SC00377,F017,Factory,Factory_Breakdown,2027-01-05,5,0.3249,1.0,32.49,5,2112,5,Equipment failure
D001508,SC00377,R0179,Route,Transportation_Disruption,2027-01-07,12,0.3374,1.0,33.74,12,85,12,Road closure
D001509,SC00378,S085,Supplier,Supplier_Failure,2027-01-01,2,0.6806,1.0,68.06,2,6466,2,Supplier outage
D001510,SC00378,C358,Component,Material_Shortage,2027-01-03,10,0.7319,1.0,73.19,10,5856,10,Component shortage
D001511,SC00378,F018,Factory,Factory_Breakdown,2027-01-05,3,0.562,1.0,56.2,3,562,3,Equipment failure
D001512,SC00378,R0047,Route,Transportation_Disruption,2027-01-07,7,0.8243,1.0,82.43,7,5235,7,Road closure
D001513,SC00379,S074,Supplier,Supplier_Failure,2027-01-01,7,0.6761,1.0,67.61,7,5950,7,Supplier outage
D001514,SC00379,C487,Component,Material_Shortage,2027-01-03,12,0.4919,1.0,49.19,12,3813,12,Component shortage
D001515,SC00379,F019,Factory,Factory_Breakdown,2027-01-05,7,0.2108,1.0,21.08,7,1318,7,Equipment failure
D001516,SC00379,R0173,Route,Transportation_Disruption,2027-01-07,7,0.7611,1.0,76.11,7,7041,7,Road closure
D001517,SC00380,S094,Supplier,Supplier_Failure,2027-01-01,10,0.2681,1.0,26.81,10,671,10,Supplier outage
D001518,SC00380,C371,Component,Material_Shortage,2027-01-03,3,0.7198,1.0,71.98,3,5759,3,Component shortage
D001519,SC00380,F020,Factory,Factory_Breakdown,2027-01-05,6,0.3045,1.0,30.45,6,1142,6,Equipment failure
D001520,SC00380,R0103,Route,Transportation_Disruption,2027-01-07,3,0.4097,1.0,40.97,3,2909,3,Road closure
D001521,SC00381,S013,Supplier,Supplier_Failure,2027-01-01,11,0.5072,1.0,50.72,11,2181,11,Supplier outage
D001522,SC00381,C230,Component,Material_Shortage,2027-01-03,8,0.6867,1.0,68.67,8,6181,8,Component shortage
D001523,SC00381,F001,Factory,Factory_Breakdown,2027-01-05,6,0.6201,1.0,62.01,6,5395,6,Equipment failure
D001524,SC00381,R0144,Route,Transportation_Disruption,2027-01-07,12,0.6047,1.0,60.47,12,2238,12,Road closure
D001525,SC00382,S032,Supplier,Supplier_Failure,2027-01-01,2,0.2483,1.0,24.83,2,1242,2,Supplier outage
D001526,SC00382,C266,Component,Material_Shortage,2027-01-03,2,0.2392,1.0,23.92,2,718,2,Component shortage
D001527,SC00382,F002,Factory,Factory_Breakdown,2027-01-05,10,0.5039,1.0,50.39,10,1008,10,Equipment failure
D001528,SC00382,R0158,Route,Transportation_Disruption,2027-01-07,12,0.333,1.0,33.3,12,1332,12,Road closure
D001529,SC00383,S031,Supplier,Supplier_Failure,2027-01-01,9,0.7726,1.0,77.26,9,1546,9,Supplier outage
D001530,SC00383,C234,Component,Material_Shortage,2027-01-03,8,0.2025,1.0,20.25,8,1114,8,Component shortage
D001531,SC00383,F003,Factory,Factory_Breakdown,2027-01-05,8,0.4046,1.0,40.46,8,729,8,Equipment failure
D001532,SC00383,R0176,Route,Transportation_Disruption,2027-01-07,2,0.5733,1.0,57.33,2,115,2,Road closure
D001533,SC00384,S006,Supplier,Supplier_Failure,2027-01-01,12,0.5459,1.0,54.59,12,3276,12,Supplier outage
D001534,SC00384,C169,Component,Material_Shortage,2027-01-03,14,0.8563,1.0,85.63,14,942,14,Component shortage
D001535,SC00384,F004,Factory,Factory_Breakdown,2027-01-05,4,0.3389,1.0,33.89,4,424,4,Equipment failure
D001536,SC00384,R0100,Route,Transportation_Disruption,2027-01-07,11,0.5746,1.0,57.46,11,5459,11,Road closure
D001537,SC00385,S046,Supplier,Supplier_Failure,2027-01-01,10,0.3551,1.0,35.51,10,1527,10,Supplier outage
D001538,SC00385,C168,Component,Material_Shortage,2027-01-03,14,0.4076,1.0,40.76,14,204,14,Component shortage
D001539,SC00385,F005,Factory,Factory_Breakdown,2027-01-05,4,0.465,1.0,46.5,4,4232,4,Equipment failure
D001540,SC00385,R0135,Route,Transportation_Disruption,2027-01-07,8,0.7206,1.0,72.06,8,4468,8,Road closure
D001541,SC00386,S091,Supplier,Supplier_Failure,2027-01-01,10,0.6601,1.0,66.01,10,3301,10,Supplier outage
D001542,SC00386,C254,Component,Material_Shortage,2027-01-03,2,0.5927,1.0,59.27,2,1186,2,Component shortage
D001543,SC00386,F006,Factory,Factory_Breakdown,2027-01-05,11,0.6373,1.0,63.73,11,956,11,Equipment failure
D001544,SC00386,R0195,Route,Transportation_Disruption,2027-01-07,12,0.5466,1.0,54.66,12,820,12,Road closure
D001545,SC00387,S085,Supplier,Supplier_Failure,2027-01-01,10,0.4979,1.0,49.79,10,1444,10,Supplier outage
D001546,SC00387,C395,Component,Material_Shortage,2027-01-03,9,0.6564,1.0,65.64,9,3775,9,Component shortage
D001547,SC00387,F007,Factory,Factory_Breakdown,2027-01-05,14,0.696,1.0,69.6,14,348,14,Equipment failure
D001548,SC00387,R0170,Route,Transportation_Disruption,2027-01-07,9,0.7038,1.0,70.38,9,4927,9,Road closure
D001549,SC00388,S095,Supplier,Supplier_Failure,2027-01-01,4,0.5108,1.0,51.08,4,2171,4,Supplier outage
D001550,SC00388,C378,Component,Material_Shortage,2027-01-03,11,0.3045,1.0,30.45,11,914,11,Component shortage
D001551,SC00388,F008,Factory,Factory_Breakdown,2027-01-05,12,0.3535,1.0,35.35,12,425,12,Equipment failure
D001552,SC00388,R0200,Route,Transportation_Disruption,2027-01-07,12,0.7585,1.0,75.85,12,6524,12,Road closure
D001553,SC00389,S003,Supplier,Supplier_Failure,2027-01-01,10,0.5105,1.0,51.05,10,766,10,Supplier outage
D001554,SC00389,C231,Component,Material_Shortage,2027-01-03,11,0.7062,1.0,70.62,11,5120,11,Component shortage
D001555,SC00389,F009,Factory,Factory_Breakdown,2027-01-05,6,0.5306,1.0,53.06,6,5174,6,Equipment failure
D001556,SC00389,R0129,Route,Transportation_Disruption,2027-01-07,11,0.5842,1.0,58.42,11,439,11,Road closure
D001557,SC00390,S009,Supplier,Supplier_Failure,2027-01-01,3,0.255,1.0,25.5,3,1913,3,Supplier outage
D001558,SC00390,C153,Component,Material_Shortage,2027-01-03,5,0.8807,1.0,88.07,5,8543,5,Component shortage
D001559,SC00390,F010,Factory,Factory_Breakdown,2027-01-05,8,0.8986,1.0,89.86,8,4044,8,Equipment failure
D001560,SC00390,R0059,Route,Transportation_Disruption,2027-01-07,7,0.8983,1.0,89.83,7,8085,7,Road closure
D001561,SC00391,S022,Supplier,Supplier_Failure,2027-01-01,2,0.7964,1.0,79.64,2,7168,2,Supplier outage
D001562,SC00391,C122,Component,Material_Shortage,2027-01-03,13,0.5456,1.0,54.56,13,4092,13,Component shortage
D001563,SC00391,F011,Factory,Factory_Breakdown,2027-01-05,7,0.2686,1.0,26.86,7,269,7,Equipment failure
D001564,SC00391,R0172,Route,Transportation_Disruption,2027-01-07,8,0.1573,1.0,15.73,8,630,8,Road closure
D001565,SC00392,S092,Supplier,Supplier_Failure,2027-01-01,2,0.1638,1.0,16.38,2,82,2,Supplier outage
D001566,SC00392,C450,Component,Material_Shortage,2027-01-03,5,0.8593,1.0,85.93,5,4941,5,Component shortage
D001567,SC00392,F012,Factory,Factory_Breakdown,2027-01-05,14,0.3323,1.0,33.23,14,1330,14,Equipment failure
D001568,SC00392,R0099,Route,Transportation_Disruption,2027-01-07,6,0.5372,1.0,53.72,6,1612,6,Road closure
D001569,SC00393,S073,Supplier,Supplier_Failure,2027-01-01,7,0.5326,1.0,53.26,7,4794,7,Supplier outage
D001570,SC00393,C347,Component,Material_Shortage,2027-01-03,6,0.4325,1.0,43.25,6,1190,6,Component shortage
D001571,SC00393,F013,Factory,Factory_Breakdown,2027-01-05,13,0.6929,1.0,69.29,13,1386,13,Equipment failure
D001572,SC00393,R0034,Route,Transportation_Disruption,2027-01-07,2,0.1989,1.0,19.89,2,1592,2,Road closure
D001573,SC00394,S023,Supplier,Supplier_Failure,2027-01-01,6,0.581,1.0,58.1,6,2092,6,Supplier outage
D001574,SC00394,C227,Component,Material_Shortage,2027-01-03,7,0.5096,1.0,50.96,7,4969,7,Component shortage
D001575,SC00394,F014,Factory,Factory_Breakdown,2027-01-05,8,0.3148,1.0,31.48,8,1260,8,Equipment failure
D001576,SC00394,R0091,Route,Transportation_Disruption,2027-01-07,10,0.8572,1.0,85.72,10,4115,10,Road closure
D001577,SC00395,S036,Supplier,Supplier_Failure,2027-01-01,10,0.3584,1.0,35.84,10,3011,10,Supplier outage
D001578,SC00395,C061,Component,Material_Shortage,2027-01-03,10,0.3556,1.0,35.56,10,2134,10,Component shortage
D001579,SC00395,F015,Factory,Factory_Breakdown,2027-01-05,5,0.3327,1.0,33.27,5,1914,5,Equipment failure
D001580,SC00395,R0072,Route,Transportation_Disruption,2027-01-07,8,0.4894,1.0,48.94,8,1224,8,Road closure
