scenario_id,scenario_name,scenario_type,number_of_disruptions,demand_multiplier,supply_multiplier,severity_multiplier,duration_multiplier,affected_region,description
SC00901,Independent recovery experiment 00901,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00902,Independent recovery experiment 00902,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00903,Independent recovery experiment 00903,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00904,Independent recovery experiment 00904,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00905,Independent recovery experiment 00905,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00906,Independent recovery experiment 00906,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00907,Independent recovery experiment 00907,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00908,Independent recovery experiment 00908,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00909,Independent recovery experiment 00909,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00910,Independent recovery experiment 00910,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00911,Independent recovery experiment 00911,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00912,Independent recovery experiment 00912,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00913,Independent recovery experiment 00913,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00914,Independent recovery experiment 00914,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00915,Independent recovery experiment 00915,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00916,Independent recovery experiment 00916,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00917,Independent recovery experiment 00917,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00918,Independent recovery experiment 00918,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00919,Independent recovery experiment 00919,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00920,Independent recovery experiment 00920,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00921,Independent recovery experiment 00921,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00922,Independent recovery experiment 00922,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00923,Independent recovery experiment 00923,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00924,Independent recovery experiment 00924,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00925,Independent recovery experiment 00925,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00926,Independent recovery experiment 00926,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00927,Independent recovery experiment 00927,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00928,Independent recovery experiment 00928,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00929,Independent recovery experiment 00929,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00930,Independent recovery experiment 00930,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00931,Independent recovery experiment 00931,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00932,Independent recovery experiment 00932,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00933,Independent recovery experiment 00933,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00934,Independent recovery experiment 00934,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00935,Independent recovery experiment 00935,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00936,Independent recovery experiment 00936,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00937,Independent recovery experiment 00937,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00938,Independent recovery experiment 00938,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00939,Independent recovery experiment 00939,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00940,Independent recovery experiment 00940,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00941,Independent recovery experiment 00941,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00942,Independent recovery experiment 00942,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00943,Independent recovery experiment 00943,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00944,Independent recovery experiment 00944,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00945,Independent recovery experiment 00945,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00946,Independent recovery experiment 00946,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00947,Independent recovery experiment 00947,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00948,Independent recovery experiment 00948,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00949,Independent recovery experiment 00949,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00950,Independent recovery experiment 00950,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00951,Independent recovery experiment 00951,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00952,Independent recovery experiment 00952,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00953,Independent recovery experiment 00953,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00954,Independent recovery experiment 00954,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00955,Independent recovery experiment 00955,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00956,Independent recovery experiment 00956,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00957,Independent recovery experiment 00957,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00958,Independent recovery experiment 00958,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00959,Independent recovery experiment 00959,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00960,Independent recovery experiment 00960,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00961,Independent recovery experiment 00961,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00962,Independent recovery experiment 00962,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00963,Independent recovery experiment 00963,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00964,Independent recovery experiment 00964,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00965,Independent recovery experiment 00965,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00966,Independent recovery experiment 00966,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00967,Independent recovery experiment 00967,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00968,Independent recovery experiment 00968,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00969,Independent recovery experiment 00969,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00970,Independent recovery experiment 00970,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00971,Independent recovery experiment 00971,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00972,Independent recovery experiment 00972,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00973,Independent recovery experiment 00973,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00974,Independent recovery experiment 00974,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00975,Independent recovery experiment 00975,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00976,Independent recovery experiment 00976,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00977,Independent recovery experiment 00977,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00978,Independent recovery experiment 00978,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00979,Independent recovery experiment 00979,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00980,Independent recovery experiment 00980,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00981,Independent recovery experiment 00981,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00982,Independent recovery experiment 00982,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00983,Independent recovery experiment 00983,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00984,Independent recovery experiment 00984,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC00985,Independent recovery experiment 00985,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
