financial_impact_id,disruption_id,scenario_id,production_loss_cost,lost_revenue,expedite_cost,alternative_supplier_cost,additional_transport_cost,inventory_holding_cost,stockout_cost,penalty_cost,recovery_cost,total_cost,revenue_at_risk,recoverable_value,net_financial_impact
FI001118,D001118,SC00280,106438.2,257407.92,0.0,0.0,0.0,0.0,0.0,5440.67,0.0,111878.87,861926.52,0.0,111878.87
FI001119,D001119,SC00280,229809.75,555767.1,0.0,0.0,0.0,0.0,0.0,9455.84,0.0,239265.59,1283139.48,0.0,239265.59
FI001120,D001120,SC00280,204812.9,495315.24,0.0,0.0,0.0,0.0,0.0,10442.57,0.0,215255.47,1655600.94,0.0,215255.47
FI001121,D001121,SC00281,101771.6,486476.76,0.0,0.0,0.0,0.0,0.0,10221.5,0.0,111993.1,1622198.82,0.0,111993.1
FI001122,D001122,SC00281,53909.04,154777.52,0.0,0.0,0.0,0.0,0.0,4374.74,0.0,58283.78,2342148.06,0.0,58283.78
FI001123,D001123,SC00281,332350.16,746519.3,0.0,0.0,0.0,0.0,0.0,20969.11,0.0,353319.27,11231073.8,0.0,353319.27
FI001124,D001124,SC00281,175204.38,503026.94,0.0,0.0,0.0,0.0,0.0,11107.56,0.0,186311.94,1891472.34,0.0,186311.94
FI001125,D001125,SC00282,62146.8,205240.6,0.0,0.0,0.0,0.0,0.0,5756.83,0.0,67903.63,3083655.9,0.0,67903.63
FI001126,D001126,SC00282,156895.2,518148.4,0.0,0.0,0.0,0.0,0.0,8290.37,0.0,165185.57,1110318.0,0.0,165185.57
FI001127,D001127,SC00282,12061.2,43307.7,0.0,0.0,0.0,0.0,0.0,841.61,0.0,12902.81,119817.97,0.0,12902.81
FI001128,D001128,SC00282,560327.98,1387290.48,0.0,0.0,0.0,0.0,0.0,22200.46,0.0,582528.44,2973037.92,0.0,582528.44
FI001129,D001129,SC00283,34917.64,87032.88,0.0,0.0,0.0,0.0,0.0,2041.74,0.0,36959.38,378710.64,0.0,36959.38
FI001130,D001130,SC00283,272957.85,695968.2,0.0,0.0,0.0,0.0,0.0,17416.39,0.0,290374.24,4179246.08,0.0,290374.24
FI001131,D001131,SC00283,282560.4,1409986.8,0.0,0.0,0.0,0.0,0.0,26792.51,0.0,309352.91,3845669.88,0.0,309352.91
FI001132,D001132,SC00283,218422.71,528739.03,0.0,0.0,0.0,0.0,0.0,10102.92,0.0,228525.63,1447186.11,0.0,228525.63
FI001133,D001133,SC00284,173183.88,865041.48,0.0,0.0,0.0,0.0,0.0,15600.07,0.0,188783.95,2165047.32,0.0,188783.95
FI001134,D001134,SC00284,159241.11,795398.31,0.0,0.0,0.0,0.0,0.0,15146.78,0.0,174387.89,2172378.18,0.0,174387.89
FI001135,D001135,SC00284,549223.2,2959195.2,0.0,0.0,0.0,0.0,0.0,53290.7,0.0,602513.9,7400086.72,0.0,602513.9
FI001136,D001136,SC00284,33072.3,135541.8,0.0,0.0,0.0,0.0,0.0,2475.9,0.0,35548.2,341866.54,0.0,35548.2
FI001137,D001137,SC00285,598018.44,2296531.44,0.0,0.0,0.0,0.0,0.0,52845.54,0.0,650863.98,9845894.52,0.0,650863.98
FI001138,D001138,SC00285,256670.7,1117422.9,0.0,0.0,0.0,0.0,0.0,22381.23,0.0,279051.93,3355545.6,0.0,279051.93
FI001139,D001139,SC00285,612321.45,2665758.15,0.0,0.0,0.0,0.0,0.0,53347.93,0.0,665669.38,8000551.35,0.0,665669.38
FI001140,D001140,SC00285,34859.5,182130.0,0.0,0.0,0.0,0.0,0.0,4917.51,0.0,39777.01,1821300.0,0.0,39777.01
FI001141,D001141,SC00286,121596.96,270456.64,0.0,0.0,0.0,0.0,0.0,7081.69,0.0,128678.65,2040880.04,0.0,128678.65
FI001142,D001142,SC00286,276757.6,628278.88,0.0,0.0,0.0,0.0,0.0,15760.76,0.0,292518.36,3780431.48,0.0,292518.36
FI001143,D001143,SC00286,14602.0,60164.65,0.0,0.0,0.0,0.0,0.0,1655.39,0.0,16257.39,611960.44,0.0,16257.39
FI001144,D001144,SC00286,2278432.9,5353457.92,0.0,0.0,0.0,0.0,0.0,96362.24,0.0,2374795.14,13383644.8,0.0,2374795.14
FI001145,D001145,SC00287,245782.72,1231995.36,0.0,0.0,0.0,0.0,0.0,19738.84,0.0,265521.56,2641912.38,0.0,265521.56
FI001146,D001146,SC00287,48874.5,118140.0,0.0,0.0,0.0,0.0,0.0,2745.57,0.0,51620.07,510364.8,0.0,51620.07
FI001147,D001147,SC00287,189882.0,556513.65,0.0,0.0,0.0,0.0,0.0,12253.9,0.0,202135.9,2088251.22,0.0,202135.9
FI001148,D001148,SC00287,83148.45,272083.56,0.0,0.0,0.0,0.0,0.0,6827.44,0.0,89975.89,1637571.24,0.0,89975.89
FI001149,D001149,SC00288,15507.0,44230.0,0.0,0.0,0.0,0.0,0.0,1167.67,0.0,16674.67,336148.0,0.0,16674.67
FI001150,D001150,SC00288,648967.95,1851025.5,0.0,0.0,0.0,0.0,0.0,35176.12,0.0,684144.07,5048854.5,0.0,684144.07
FI001151,D001151,SC00288,42854.88,135573.18,0.0,0.0,0.0,0.0,0.0,3167.65,0.0,46022.53,588094.47,0.0,46022.53
FI001152,D001152,SC00288,1059903.45,3023120.5,0.0,0.0,0.0,0.0,0.0,60506.64,0.0,1120410.09,9073784.5,0.0,1120410.09
FI001153,D001153,SC00289,99574.2,275983.4,0.0,0.0,0.0,0.0,0.0,5519.67,0.0,105093.87,827950.2,0.0,105093.87
FI001154,D001154,SC00289,69399.68,156094.72,0.0,0.0,0.0,0.0,0.0,4424.31,0.0,73823.99,2368249.58,0.0,73823.99
FI001155,D001155,SC00289,97311.15,269711.05,0.0,0.0,0.0,0.0,0.0,5941.17,0.0,103252.32,1012357.29,0.0,103252.32
FI001156,D001156,SC00289,386981.55,1072571.85,0.0,0.0,0.0,0.0,0.0,27889.38,0.0,414870.93,8044916.11,0.0,414870.93
FI001157,D001157,SC00290,802098.99,2061947.43,0.0,0.0,0.0,0.0,0.0,43346.91,0.0,845445.9,6878270.97,0.0,845445.9
FI001158,D001158,SC00290,114220.26,293624.82,0.0,0.0,0.0,0.0,0.0,7060.14,0.0,121280.4,1470315.33,0.0,121280.4
FI001159,D001159,SC00290,553842.36,1414669.92,0.0,0.0,0.0,0.0,0.0,33997.23,0.0,587839.59,7080874.44,0.0,587839.59
FI001160,D001160,SC00290,1208689.02,3107164.14,0.0,0.0,0.0,0.0,0.0,65257.02,0.0,1273946.04,10357944.21,0.0,1273946.04
FI001161,D001161,SC00291,139339.9,485502.1,0.0,0.0,0.0,0.0,0.0,12631.75,0.0,151971.65,3643439.64,0.0,151971.65
FI001162,D001162,SC00291,594749.5,2107539.0,0.0,0.0,0.0,0.0,0.0,42150.78,0.0,636900.28,6322617.0,0.0,636900.28
FI001163,D001163,SC00291,55320.02,192751.58,0.0,0.0,0.0,0.0,0.0,3124.6,0.0,58444.62,415937.62,0.0,58444.62
FI001164,D001164,SC00291,2016.1,7144.2,0.0,0.0,0.0,0.0,0.0,180.03,0.0,2196.13,27147.96,0.0,2196.13
FI001165,D001165,SC00292,8451.12,36364.38,0.0,0.0,0.0,0.0,0.0,1030.85,0.0,9481.97,551789.94,0.0,9481.97
FI001166,D001166,SC00292,14330.16,61661.34,0.0,0.0,0.0,0.0,0.0,1612.68,0.0,15942.84,464831.64,0.0,15942.84
FI001167,D001167,SC00292,156712.8,446349.6,0.0,0.0,0.0,0.0,0.0,9864.33,0.0,166577.13,1679390.37,0.0,166577.13
FI001168,D001168,SC00292,3306.96,14229.54,0.0,0.0,0.0,0.0,0.0,436.37,0.0,3743.33,232415.82,0.0,3743.33
FI001169,D001169,SC00293,114135.66,330156.54,0.0,0.0,0.0,0.0,0.0,5324.98,0.0,119460.64,710512.32,0.0,119460.64
FI001170,D001170,SC00293,42675.88,106556.84,0.0,0.0,0.0,0.0,0.0,2495.89,0.0,45171.77,463112.42,0.0,45171.77
FI001171,D001171,SC00293,269186.32,672127.76,0.0,0.0,0.0,0.0,0.0,16180.25,0.0,285366.57,3368835.48,0.0,285366.57
FI001172,D001172,SC00293,2931.99,6643.98,0.0,0.0,0.0,0.0,0.0,230.32,0.0,3162.31,121806.3,0.0,3162.31
FI001173,D001173,SC00294,62752.25,266351.69,0.0,0.0,0.0,0.0,0.0,7475.69,0.0,70227.94,4004196.22,0.0,70227.94
FI001174,D001174,SC00294,376926.1,1141505.03,0.0,0.0,0.0,0.0,0.0,20560.19,0.0,397486.29,2854853.88,0.0,397486.29
FI001175,D001175,SC00294,1018211.4,2309914.53,0.0,0.0,0.0,0.0,0.0,41589.7,0.0,1059801.1,5775723.03,0.0,1059801.1
FI001176,D001176,SC00294,59097.4,178974.02,0.0,0.0,0.0,0.0,0.0,4845.39,0.0,63942.79,1794105.42,0.0,63942.79
FI001177,D001177,SC00295,121278.0,366618.6,0.0,0.0,0.0,0.0,0.0,7731.34,0.0,129009.34,1225656.3,0.0,129009.34
FI001178,D001178,SC00295,540376.2,1485775.2,0.0,0.0,0.0,0.0,0.0,35670.03,0.0,576046.23,7430780.84,0.0,576046.23
FI001179,D001179,SC00295,183106.0,553522.2,0.0,0.0,0.0,0.0,0.0,10556.46,0.0,193662.46,1513200.3,0.0,193662.46
FI001180,D001180,SC00295,1332057.44,3050982.94,0.0,0.0,0.0,0.0,0.0,54951.45,0.0,1387008.89,7630270.18,0.0,1387008.89
FI001181,D001181,SC00296,94633.24,506327.38,0.0,0.0,0.0,0.0,0.0,11660.51,0.0,106293.75,2172114.5,0.0,106293.75
FI001182,D001182,SC00296,67477.48,199047.86,0.0,0.0,0.0,0.0,0.0,4810.95,0.0,72288.43,1000872.73,0.0,72288.43
FI001183,D001183,SC00296,830736.9,2450542.05,0.0,0.0,0.0,0.0,0.0,51495.18,0.0,882232.08,8172229.12,0.0,882232.08
FI001184,D001184,SC00296,612768.26,1648560.68,0.0,0.0,0.0,0.0,0.0,28025.53,0.0,640793.79,3804370.8,0.0,640793.79
FI001185,D001185,SC00297,730848.0,1824389.25,0.0,0.0,0.0,0.0,0.0,38328.71,0.0,769176.71,6083134.75,0.0,769176.71
FI001186,D001186,SC00297,172253.1,652227.3,0.0,0.0,0.0,0.0,0.0,11126.14,0.0,183379.24,1508084.25,0.0,183379.24
FI001187,D001187,SC00297,232782.42,1220032.32,0.0,0.0,0.0,0.0,0.0,25659.51,0.0,258441.93,4071089.28,0.0,258441.93
FI001188,D001188,SC00297,925961.5,3506104.5,0.0,0.0,0.0,0.0,0.0,56116.04,0.0,982077.54,7514393.4,0.0,982077.54
FI001189,D001189,SC00298,120713.94,474691.68,0.0,0.0,0.0,0.0,0.0,12839.94,0.0,133553.88,4754673.2,0.0,133553.88
FI001190,D001190,SC00298,261941.36,1030049.92,0.0,0.0,0.0,0.0,0.0,17524.81,0.0,279466.17,2378112.24,0.0,279466.17
FI001191,D001191,SC00298,188912.33,1005395.47,0.0,0.0,0.0,0.0,0.0,26148.53,0.0,215060.86,7542529.08,0.0,215060.86
FI001192,D001192,SC00298,86832.48,462124.32,0.0,0.0,0.0,0.0,0.0,7885.0,0.0,94717.48,1068662.49,0.0,94717.48
FI001193,D001193,SC00299,26881.4,113328.8,0.0,0.0,0.0,0.0,0.0,2071.3,0.0,28952.7,285937.28,0.0,28952.7
FI001194,D001194,SC00299,399035.52,1383624.48,0.0,0.0,0.0,0.0,0.0,27704.08,0.0,426739.6,4154032.4,0.0,426739.6
FI001195,D001195,SC00299,409836.57,1746944.16,0.0,0.0,0.0,0.0,0.0,38468.39,0.0,448304.96,6555492.96,0.0,448304.96
FI001196,D001196,SC00299,391984.56,1670849.28,0.0,0.0,0.0,0.0,0.0,35102.41,0.0,427086.97,5571116.64,0.0,427086.97
FI001197,D001197,SC00300,62733.44,241282.58,0.0,0.0,0.0,0.0,0.0,6528.73,0.0,69262.17,2417526.11,0.0,69262.17
FI001198,D001198,SC00300,117727.1,284708.76,0.0,0.0,0.0,0.0,0.0,4586.54,0.0,122313.64,612318.84,0.0,122313.64
FI001199,D001199,SC00300,795574.08,3059901.81,0.0,0.0,0.0,0.0,0.0,48958.43,0.0,844532.51,6556932.45,0.0,844532.51
FI001200,D001200,SC00300,652337.15,1577598.54,0.0,0.0,0.0,0.0,0.0,31551.97,0.0,683889.12,4732795.62,0.0,683889.12
FI001201,D001201,SC00301,16935.04,38039.2,0.0,0.0,0.0,0.0,0.0,855.88,0.0,17790.92,145024.45,0.0,17790.92
FI001202,D001202,SC00301,412870.11,1316548.23,0.0,0.0,0.0,0.0,0.0,22414.37,0.0,435284.48,3040730.64,0.0,435284.48
FI001203,D001203,SC00301,34051.4,162768.54,0.0,0.0,0.0,0.0,0.0,4279.53,0.0,38330.93,1232651.64,0.0,38330.93
FI001204,D001204,SC00301,708846.73,2260349.89,0.0,0.0,0.0,0.0,0.0,36169.27,0.0,745016.0,4843869.22,0.0,745016.0
FI001205,D001205,SC00302,47440.72,170343.62,0.0,0.0,0.0,0.0,0.0,3776.43,0.0,51217.15,642397.55,0.0,51217.15
FI001206,D001206,SC00302,77995.76,280056.46,0.0,0.0,0.0,0.0,0.0,5630.0,0.0,83625.76,843056.56,0.0,83625.76
FI001207,D001207,SC00302,2412.24,8661.54,0.0,0.0,0.0,0.0,0.0,255.52,0.0,2667.76,93833.35,0.0,2667.76
FI001208,D001208,SC00302,120727.8,398705.1,0.0,0.0,0.0,0.0,0.0,6823.41,0.0,127551.21,923582.7,0.0,127551.21
FI001209,D001209,SC00303,338146.29,1427387.85,0.0,0.0,0.0,0.0,0.0,31405.41,0.0,369551.7,5353063.8,0.0,369551.7
FI001210,D001210,SC00303,293176.95,747521.4,0.0,0.0,0.0,0.0,0.0,17201.58,0.0,310378.53,3204890.6,0.0,310378.53
FI001211,D001211,SC00303,369938.24,922078.08,0.0,0.0,0.0,0.0,0.0,19413.04,0.0,389351.28,3079082.16,0.0,389351.28
FI001212,D001212,SC00303,308860.71,1303767.15,0.0,0.0,0.0,0.0,0.0,31316.29,0.0,340177.0,6523148.1,0.0,340177.0
FI001213,D001213,SC00304,83552.04,450175.44,0.0,0.0,0.0,0.0,0.0,8576.42,0.0,92128.46,1229849.92,0.0,92128.46
FI001214,D001214,SC00304,513612.71,1155223.81,0.0,0.0,0.0,0.0,0.0,20805.37,0.0,534418.08,2889004.88,0.0,534418.08
FI001215,D001215,SC00304,163644.09,817390.89,0.0,0.0,0.0,0.0,0.0,20440.88,0.0,184084.97,4905567.15,0.0,184084.97
FI001216,D001216,SC00304,574723.08,2355415.28,0.0,0.0,0.0,0.0,0.0,37698.69,0.0,612421.77,5048179.04,0.0,612421.77
FI001217,D001217,SC00305,150540.0,655380.0,0.0,0.0,0.0,0.0,0.0,17724.75,0.0,168264.75,6563630.7,0.0,168264.75
FI001218,D001218,SC00305,102688.32,429481.92,0.0,0.0,0.0,0.0,0.0,9904.93,0.0,112593.25,1844471.46,0.0,112593.25
FI001219,D001219,SC00305,16625.3,86862.0,0.0,0.0,0.0,0.0,0.0,2471.36,0.0,19096.66,1322544.0,0.0,19096.66
FI001220,D001220,SC00305,95310.99,253958.89,0.0,0.0,0.0,0.0,0.0,7142.01,0.0,102453.0,3824963.65,0.0,102453.0
FI001221,D001221,SC00306,4799.88,10675.92,0.0,0.0,0.0,0.0,0.0,304.26,0.0,5104.14,112097.16,0.0,5104.14
FI001222,D001222,SC00306,119422.8,271106.64,0.0,0.0,0.0,0.0,0.0,7616.81,0.0,127039.61,4079509.44,0.0,127039.61
FI001223,D001223,SC00306,23363.75,54896.0,0.0,0.0,0.0,0.0,0.0,1581.0,0.0,24944.75,845398.4,0.0,24944.75
FI001224,D001224,SC00306,103197.42,229532.28,0.0,0.0,0.0,0.0,0.0,5330.84,0.0,108528.26,991081.24,0.0,108528.26
FI001225,D001225,SC00307,152869.2,500228.16,0.0,0.0,0.0,0.0,0.0,9517.85,0.0,162387.05,1365487.68,0.0,162387.05
FI001226,D001226,SC00307,206760.4,605981.53,0.0,0.0,0.0,0.0,0.0,15766.12,0.0,222526.52,4547511.54,0.0,222526.52
FI001227,D001227,SC00307,3579.36,17941.68,0.0,0.0,0.0,0.0,0.0,488.91,0.0,4068.27,180911.94,0.0,4068.27
FI001228,D001228,SC00307,383351.64,917988.36,0.0,0.0,0.0,0.0,0.0,20195.74,0.0,403547.38,3442456.35,0.0,403547.38
FI001229,D001229,SC00308,45982.98,152614.53,0.0,0.0,0.0,0.0,0.0,4304.78,0.0,50287.76,2305005.66,0.0,50287.76
FI001230,D001230,SC00308,1120380.75,3195617.5,0.0,0.0,0.0,0.0,0.0,57560.92,0.0,1177941.67,7992361.0,0.0,1177941.67
FI001231,D001231,SC00308,269869.92,853744.62,0.0,0.0,0.0,0.0,0.0,17111.53,0.0,286981.45,2564898.0,0.0,286981.45
FI001232,D001232,SC00308,415587.6,1185364.0,0.0,0.0,0.0,0.0,0.0,24919.18,0.0,440506.78,3954162.0,0.0,440506.78
FI001233,D001233,SC00309,261776.25,706736.25,0.0,0.0,0.0,0.0,0.0,13454.37,0.0,275230.62,1929861.12,0.0,275230.62
FI001234,D001234,SC00309,51555.03,143248.17,0.0,0.0,0.0,0.0,0.0,2298.41,0.0,53853.44,307420.23,0.0,53853.44
FI001235,D001235,SC00309,16753.68,45231.12,0.0,0.0,0.0,0.0,0.0,1238.2,0.0,17991.88,457965.09,0.0,17991.88
FI001236,D001236,SC00309,268781.28,746821.92,0.0,0.0,0.0,0.0,0.0,14234.68,0.0,283015.96,2040884.04,0.0,283015.96
FI001237,D001237,SC00310,1083134.97,2766632.84,0.0,0.0,0.0,0.0,0.0,52588.6,0.0,1135723.57,7547414.52,0.0,1135723.57
FI001238,D001238,SC00310,240991.69,1010023.07,0.0,0.0,0.0,0.0,0.0,16166.34,0.0,257158.03,2164761.41,0.0,257158.03
FI001239,D001239,SC00310,189208.8,665988.84,0.0,0.0,0.0,0.0,0.0,14692.12,0.0,203900.92,2502503.52,0.0,203900.92
FI001240,D001240,SC00310,124712.73,318551.56,0.0,0.0,0.0,0.0,0.0,7675.34,0.0,132388.07,1597774.36,0.0,132388.07
FI001241,D001241,SC00311,57869.56,131045.49,0.0,0.0,0.0,0.0,0.0,3158.42,0.0,61027.98,657448.56,0.0,61027.98
FI001242,D001242,SC00311,303624.66,1075916.52,0.0,0.0,0.0,0.0,0.0,26897.91,0.0,330522.57,6455499.12,0.0,330522.57
FI001243,D001243,SC00311,20161.0,71442.0,0.0,0.0,0.0,0.0,0.0,1740.33,0.0,21901.33,361496.52,0.0,21901.33
FI001244,D001244,SC00311,114514.48,405790.56,0.0,0.0,0.0,0.0,0.0,10550.55,0.0,125065.03,3043429.2,0.0,125065.03
FI001245,D001245,SC00312,151182.78,651375.34,0.0,0.0,0.0,0.0,0.0,17610.79,0.0,168793.57,6521639.3,0.0,168793.57
FI001246,D001246,SC00312,11347.86,48892.58,0.0,0.0,0.0,0.0,0.0,1378.46,0.0,12726.32,738120.24,0.0,12726.32
FI001247,D001247,SC00312,38436.3,165603.9,0.0,0.0,0.0,0.0,0.0,4327.78,0.0,42764.08,1247549.38,0.0,42764.08
FI001248,D001248,SC00312,535727.52,2305185.48,0.0,0.0,0.0,0.0,0.0,36920.91,0.0,572648.43,4942393.56,0.0,572648.43
FI001249,D001249,SC00313,63193.13,157786.09,0.0,0.0,0.0,0.0,0.0,3657.77,0.0,66850.9,680324.44,0.0,66850.9
FI001250,D001250,SC00313,172344.9,430325.7,0.0,0.0,0.0,0.0,0.0,8627.01,0.0,180971.91,1293026.27,0.0,180971.91
FI001251,D001251,SC00313,79427.74,229758.06,0.0,0.0,0.0,0.0,0.0,5560.53,0.0,84988.27,1156513.26,0.0,84988.27
FI001252,D001252,SC00313,909213.63,3150431.67,0.0,0.0,0.0,0.0,0.0,72477.95,0.0,981691.58,13504424.47,0.0,981691.58
FI001253,D001253,SC00314,42115.8,95543.91,0.0,0.0,0.0,0.0,0.0,2510.37,0.0,44626.17,723136.26,0.0,44626.17
FI001254,D001254,SC00314,184153.4,417770.43,0.0,0.0,0.0,0.0,0.0,7954.5,0.0,192107.9,1140906.69,0.0,192107.9
FI001255,D001255,SC00314,600343.1,1818114.13,0.0,0.0,0.0,0.0,0.0,29089.83,0.0,629432.93,3895958.85,0.0,629432.93
FI001256,D001256,SC00314,163508.4,370935.18,0.0,0.0,0.0,0.0,0.0,7823.36,0.0,171331.76,1240197.42,0.0,171331.76
FI001257,D001257,SC00315,357479.64,982897.44,0.0,0.0,0.0,0.0,0.0,23600.97,0.0,381080.61,4916392.04,0.0,381080.61
FI001258,D001258,SC00315,23742.88,54381.38,0.0,0.0,0.0,0.0,0.0,1490.8,0.0,25233.68,551314.68,0.0,25233.68
FI001259,D001259,SC00315,81604.25,183710.8,0.0,0.0,0.0,0.0,0.0,4966.25,0.0,86570.5,1839126.8,0.0,86570.5
FI001260,D001260,SC00315,133615.75,300801.2,0.0,0.0,0.0,0.0,0.0,6359.22,0.0,139974.97,1007381.2,0.0,139974.97
FI001261,D001261,SC00316,9175.9,24501.7,0.0,0.0,0.0,0.0,0.0,754.65,0.0,9930.55,401827.88,0.0,9930.55
FI001262,D001262,SC00316,8258.31,22051.53,0.0,0.0,0.0,0.0,0.0,641.94,0.0,8900.25,343023.8,0.0,8900.25
FI001263,D001263,SC00316,351392.16,1036551.12,0.0,0.0,0.0,0.0,0.0,22819.15,0.0,374211.31,3888944.51,0.0,374211.31
FI001264,D001264,SC00316,139990.0,749005.0,0.0,0.0,0.0,0.0,0.0,17260.07,0.0,157250.07,3214729.46,0.0,157250.07
FI001265,D001265,SC00317,83383.8,194639.7,0.0,0.0,0.0,0.0,0.0,5098.3,0.0,88482.1,1469215.8,0.0,88482.1
FI001266,D001266,SC00317,95936.2,223940.3,0.0,0.0,0.0,0.0,0.0,4043.48,0.0,99979.68,560897.2,0.0,99979.68
FI001267,D001267,SC00317,138076.4,322306.6,0.0,0.0,0.0,0.0,0.0,5156.91,0.0,143233.31,690657.0,0.0,143233.31
FI001268,D001268,SC00317,178137.21,933632.16,0.0,0.0,0.0,0.0,0.0,15881.46,0.0,194018.67,2155282.56,0.0,194018.67
FI001269,D001269,SC00318,309599.14,1647693.26,0.0,0.0,0.0,0.0,0.0,39577.65,0.0,349176.79,8243967.78,0.0,349176.79
FI001270,D001270,SC00318,53753.44,286076.96,0.0,0.0,0.0,0.0,0.0,6604.53,0.0,60357.97,1229580.78,0.0,60357.97
FI001271,D001271,SC00318,61910.2,326018.0,0.0,0.0,0.0,0.0,0.0,6535.18,0.0,68445.38,979535.9,0.0,68445.38
FI001272,D001272,SC00318,23258.7,123783.3,0.0,0.0,0.0,0.0,0.0,3346.28,0.0,26604.98,1239208.37,0.0,26604.98
FI001273,D001273,SC00319,81471.32,343473.44,0.0,0.0,0.0,0.0,0.0,9289.47,0.0,90760.79,3439964.96,0.0,90760.79
FI001274,D001274,SC00319,46903.11,171240.59,0.0,0.0,0.0,0.0,0.0,3606.03,0.0,50509.14,571910.32,0.0,50509.14
FI001275,D001275,SC00319,59139.08,249323.36,0.0,0.0,0.0,0.0,0.0,6025.61,0.0,65164.69,1253590.88,0.0,65164.69
FI001276,D001276,SC00319,104073.42,443616.96,0.0,0.0,0.0,0.0,0.0,11572.9,0.0,115646.32,3336841.44,0.0,115646.32
FI001277,D001277,SC00320,41930.2,101403.12,0.0,0.0,0.0,0.0,0.0,2889.99,0.0,44820.19,1546397.58,0.0,44820.19
FI001278,D001278,SC00320,306883.15,952464.1,0.0,0.0,0.0,0.0,0.0,19065.29,0.0,325948.44,2858993.08,0.0,325948.44
FI001279,D001279,SC00320,149919.12,427971.96,0.0,0.0,0.0,0.0,0.0,10271.33,0.0,160190.45,2139859.8,0.0,160190.45
FI001280,D001280,SC00320,106248.62,329760.68,0.0,0.0,0.0,0.0,0.0,7923.86,0.0,114172.48,1650404.18,0.0,114172.48
FI001281,D001281,SC00321,44454.48,99852.9,0.0,0.0,0.0,0.0,0.0,2810.15,0.0,47264.63,1504925.85,0.0,47264.63
FI001282,D001282,SC00321,653098.2,3121864.02,0.0,0.0,0.0,0.0,0.0,62455.57,0.0,715553.77,9367420.92,0.0,715553.77
FI001283,D001283,SC00321,81192.03,258902.79,0.0,0.0,0.0,0.0,0.0,7039.95,0.0,88231.98,2605553.61,0.0,88231.98
FI001284,D001284,SC00321,560282.59,1786612.87,0.0,0.0,0.0,0.0,0.0,32170.05,0.0,592452.64,4467450.27,0.0,592452.64
FI001285,D001285,SC00322,46636.64,167456.44,0.0,0.0,0.0,0.0,0.0,4703.22,0.0,51339.86,2519064.55,0.0,51339.86
FI001286,D001286,SC00322,275076.0,908442.0,0.0,0.0,0.0,0.0,0.0,15462.02,0.0,290538.02,2097828.1,0.0,290538.02
FI001287,D001287,SC00322,980220.89,2429900.44,0.0,0.0,0.0,0.0,0.0,38896.63,0.0,1019117.52,5208230.84,0.0,1019117.52
FI001288,D001288,SC00322,53471.32,191997.47,0.0,0.0,0.0,0.0,0.0,3684.04,0.0,57155.36,526910.35,0.0,57155.36
FI001289,D001289,SC00323,91602.57,386674.05,0.0,0.0,0.0,0.0,0.0,10444.51,0.0,102047.08,3868177.95,0.0,102047.08
FI001290,D001290,SC00323,258579.28,644513.76,0.0,0.0,0.0,0.0,0.0,17458.33,0.0,276037.61,6463955.52,0.0,276037.61
FI001291,D001291,SC00323,189758.7,946902.9,0.0,0.0,0.0,0.0,0.0,23707.13,0.0,213465.83,5688329.1,0.0,213465.83
FI001292,D001292,SC00323,143445.44,357540.48,0.0,0.0,0.0,0.0,0.0,8973.8,0.0,152419.24,2152299.6,0.0,152419.24
FI001293,D001293,SC00324,223421.76,915660.16,0.0,0.0,0.0,0.0,0.0,21094.82,0.0,244516.58,3929206.18,0.0,244516.58
FI001294,D001294,SC00324,68001.58,339663.18,0.0,0.0,0.0,0.0,0.0,8151.92,0.0,76153.5,1698315.9,0.0,76153.5
FI001295,D001295,SC00324,154593.52,772183.92,0.0,0.0,0.0,0.0,0.0,19304.6,0.0,173898.12,4633103.52,0.0,173898.12
FI001296,D001296,SC00324,1363.32,7345.52,0.0,0.0,0.0,0.0,0.0,209.87,0.0,1573.19,112281.52,0.0,1573.19
FI001297,D001297,SC00325,18770.5,98070.0,0.0,0.0,0.0,0.0,0.0,2782.39,0.0,21552.89,1489263.0,0.0,21552.89
FI001298,D001298,SC00325,245003.85,1066630.95,0.0,0.0,0.0,0.0,0.0,27748.79,0.0,272752.64,8003828.25,0.0,272752.64
FI001299,D001299,SC00325,88035.14,338075.64,0.0,0.0,0.0,0.0,0.0,8474.23,0.0,96509.37,2032921.8,0.0,96509.37
FI001300,D001300,SC00325,144252.64,603319.84,0.0,0.0,0.0,0.0,0.0,14487.35,0.0,158739.99,3017877.42,0.0,158739.99
FI001301,D001301,SC00326,655983.6,1459042.4,0.0,0.0,0.0,0.0,0.0,27753.83,0.0,683737.43,3982118.16,0.0,683737.43
FI001302,D001302,SC00326,921140.0,2813490.2,0.0,0.0,0.0,0.0,0.0,59104.66,0.0,980244.66,9380674.92,0.0,980244.66
FI001303,D001303,SC00326,111997.2,249104.8,0.0,0.0,0.0,0.0,0.0,5523.01,0.0,117520.21,939480.96,0.0,117520.21
FI001304,D001304,SC00326,305807.6,1260019.67,0.0,0.0,0.0,0.0,0.0,20191.26,0.0,325998.86,2702252.28,0.0,325998.86
FI001305,D001305,SC00327,587015.04,2942435.52,0.0,0.0,0.0,0.0,0.0,52981.78,0.0,639996.82,7357583.94,0.0,639996.82
FI001306,D001306,SC00327,96576.15,316022.52,0.0,0.0,0.0,0.0,0.0,6661.82,0.0,103237.97,1056225.0,0.0,103237.97
