product_id,component_id,quantity_required,component_role,is_critical,substitute_component_id
P085,C201,1,Connector,True,C030
P085,C349,1,Chassis,True,C017
P085,C365,2,Memory,True,C020
P085,C200,2,Processor,True,C001
P085,C414,2,Camera,False,C037
P085,C403,2,Display,False,C045
P085,C284,1,Connector,False,C004
P085,C494,1,Memory,False,C020
P085,C482,1,Connectivity,False,
P085,C145,1,Camera,True,C037
P085,C440,1,Camera,False,C037
P085,C098,1,Battery,True,
P085,C387,1,PCB,True,C024
P085,C381,1,Sensor,False,C003
P085,C353,1,Chassis,True,C021
P085,C163,1,Sensor,True,
P085,C137,2,Connector,False,
P085,C425,1,Connector,True,C030
P085,C393,4,Connector,False,C029
P085,C391,1,Processor,True,C023
P085,C040,2,Connector,True,
P085,C382,4,Camera,True,
P085,C160,4,Sensor,True,
P085,C074,1,Memory,True,
P085,C329,4,Memory,False,C022
P085,C300,2,Display,False,C013
P085,C086,2,Memory,False,
P085,C186,2,Processor,False,C023
P085,C439,1,Memory,True,C020
P085,C008,2,Camera,False,C044
P086,C092,1,Processor,False,
P086,C051,1,Connectivity,False,C002
P086,C044,1,Camera,False,C037
P086,C040,1,Connector,True,
P086,C077,1,Sensor,True,C003
P086,C325,1,Connector,True,C030
P086,C078,1,Connector,True,
P086,C174,1,Camera,True,C006
P086,C405,1,Connector,False,C004
P086,C296,1,Connector,True,C030
P086,C441,2,Camera,True,
P086,C037,1,Camera,False,C044
P086,C357,1,Connectivity,False,
P086,C347,1,Battery,True,
P086,C346,4,Memory,False,C022
P086,C090,1,Chassis,False,
P086,C130,2,Display,False,
P086,C009,1,Connectivity,True,C002
P086,C080,1,Connector,True,C030
P086,C362,2,Connector,True,C029
P086,C302,1,PCB,False,C076
P086,C445,4,Memory,False,C020
P086,C178,2,Connectivity,False,C007
P086,C341,1,Chassis,False,
P086,C097,1,Sensor,True,
P086,C237,1,PCB,False,C049
P086,C404,1,Connector,False,
P086,C022,1,Memory,True,C028
P086,C488,2,Connector,False,C004
P086,C472,2,Memory,False,C020
P086,C413,2,Connectivity,True,C002
P086,C375,1,Processor,True,
P086,C259,1,Memory,True,C020
P086,C175,2,Camera,True,
P086,C474,1,Connectivity,True,C009
P086,C150,2,Display,False,C045
P086,C266,2,Memory,False,C020
P086,C205,2,Battery,False,C016
P086,C372,1,Connectivity,True,
P086,C456,1,Camera,False,C008
P086,C195,2,Chassis,True,
P086,C280,2,Connectivity,False,C002
P086,C338,2,Chassis,False,C017
P086,C434,1,Sensor,True,
P086,C451,1,Connectivity,True,C009
P086,C377,4,Camera,True,C037
P086,C486,2,Camera,True,C037
P086,C448,4,Battery,False,
P086,C158,1,Memory,True,
P086,C062,4,Battery,False,C010
P087,C014,1,Sensor,False,C019
P087,C064,2,Chassis,False,
P087,C007,1,Connectivity,True,C002
P087,C359,1,Processor,True,C005
P087,C121,4,Sensor,False,
P087,C039,1,Sensor,False,C014
P087,C001,2,Processor,True,
P087,C459,2,Processor,True,
P087,C336,1,Chassis,True,C011
P087,C484,1,Connectivity,False,
P087,C138,1,Display,False,
P087,C177,1,Processor,True,C001
P087,C282,2,Connectivity,False,
P087,C313,2,Camera,True,
P087,C153,1,Chassis,True,
P087,C224,4,PCB,False,
P087,C271,1,Camera,True,
P087,C101,1,Display,False,C033
P087,C472,4,Memory,False,
P087,C099,2,Camera,False,C006
P087,C483,1,Memory,True,
P087,C124,1,Battery,True,C010
P087,C338,2,Chassis,False,C011
P087,C422,4,Connector,True,C004
P087,C396,4,Sensor,False,C015
P087,C301,1,PCB,True,C076
P087,C032,1,Sensor,True,C015
P087,C456,1,Camera,False,C006
P087,C355,1,Chassis,True,
P087,C390,2,Battery,False,C012
P087,C137,4,Connector,False,
P087,C116,1,Battery,True,C012
P087,C081,2,Display,False,
P087,C395,4,PCB,False,
P087,C142,2,Camera,False,
P087,C145,1,Camera,True,C037
P087,C412,4,Memory,True,
P087,C035,1,Connector,False,C029
P087,C141,1,Battery,True,C012
P087,C004,2,Connector,False,C030
P087,C148,1,Chassis,False,
P087,C073,1,Display,False,
P087,C074,1,Memory,True,
P087,C492,1,Chassis,True,C011
P087,C102,4,Connectivity,True,C027
P087,C397,4,Memory,False,C018
P087,C378,1,Processor,False,
P087,C159,1,PCB,False,C076
P087,C070,2,Memory,True,C018
P087,C304,1,PCB,True,
P088,C247,2,Battery,False,
P088,C255,1,Memory,True,
P088,C427,1,Connectivity,True,C009
P088,C097,2,Sensor,True,
P088,C201,1,Connector,True,C004
P088,C385,4,PCB,True,C024
P088,C030,2,Connector,False,
P088,C118,1,Battery,True,C010
P088,C372,2,Connectivity,True,C007
P088,C129,2,Battery,True,C012
P088,C333,1,Processor,True,C023
P088,C108,2,Display,False,C013
P088,C155,4,Camera,False,
P088,C318,2,Sensor,True,C003
P088,C278,2,Display,True,
P088,C454,4,Connectivity,False,
P088,C379,1,Processor,True,
P088,C214,4,PCB,False,C076
P088,C279,1,Battery,False,
P088,C338,1,Chassis,False,C017
P088,C047,1,Connector,True,
P088,C065,1,Display,False,
P088,C093,2,Display,False,
P088,C111,1,PCB,True,C049
P088,C053,1,Battery,True,C012
P088,C124,1,Battery,True,C016
P088,C404,4,Connector,False,C029
P088,C166,1,Camera,True,C008
P088,C355,2,Chassis,True,C011
P088,C217,1,Camera,False,C037
P088,C105,4,PCB,True,
P088,C458,1,Sensor,False,C003
P088,C181,1,Processor,True,C023
P088,C109,1,Chassis,False,
P088,C349,1,Chassis,True,C017
P088,C081,1,Display,False,C045
P088,C261,1,Display,False,C033
P088,C197,4,Processor,False,C023
P088,C452,1,Sensor,False,
P088,C493,2,Processor,True,
P088,C442,2,Camera,False,
P088,C023,1,Processor,False,
P088,C244,1,Camera,False,C037
P088,C148,1,Chassis,False,C017
P088,C476,4,Battery,True,
P088,C177,1,Processor,True,
P088,C016,1,Battery,False,
P088,C149,4,Processor,True,C001
P088,C017,2,Chassis,True,C011
P088,C290,1,PCB,False,
P089,C342,1,Display,False,C013
P089,C013,1,Display,True,C058
P089,C023,4,Processor,False,C005
P089,C395,2,PCB,False,
P089,C304,4,PCB,True,C024
P089,C349,2,Chassis,True,C017
P089,C219,1,Battery,True,C012
P089,C346,4,Memory,False,C022
P089,C267,1,Memory,True,
P089,C146,2,Sensor,False,C015
P089,C269,1,Memory,False,C020
P089,C196,2,Sensor,False,C015
P089,C109,1,Chassis,False,
P089,C031,2,Battery,True,
P089,C002,4,Connectivity,False,
P089,C245,2,Connectivity,True,
P089,C295,4,Display,True,C013
P089,C044,1,Camera,False,
P089,C164,1,Memory,False,C022
P089,C140,4,Camera,True,C037
P089,C163,1,Sensor,True,C014
P089,C026,1,Battery,False,C010
P089,C125,1,Sensor,True,
P089,C128,1,Memory,True,
P089,C463,1,Connectivity,True,
P089,C383,1,Camera,False,C006
P089,C217,2,Camera,False,C037
P089,C014,1,Sensor,False,C003
P089,C308,4,Battery,True,
P089,C285,1,Memory,True,C018
P089,C435,1,Processor,False,C001
P089,C086,4,Memory,False,C018
P089,C228,1,Battery,False,C010
P089,C064,1,Chassis,False,C011
P089,C356,1,Memory,True,
P089,C150,4,Display,False,C013
P089,C166,1,Camera,True,
P089,C022,2,Memory,True,C018
P089,C333,1,Processor,True,C001
P089,C329,2,Memory,False,
P089,C457,1,Camera,True,C006
P089,C170,1,Sensor,True,C003
P089,C129,1,Battery,True,C016
P089,C053,2,Battery,True,C016
P089,C072,2,Processor,False,
P089,C277,4,Display,True,
P089,C370,1,Memory,True,
P089,C185,1,PCB,False,C049
P089,C380,2,Memory,False,C018
P089,C218,1,Connectivity,False,
P090,C432,2,PCB,True,
P090,C058,2,Display,True,
P090,C424,1,Display,True,
P090,C237,2,PCB,False,C049
P090,C337,4,Camera,True,
P090,C082,1,Battery,True,
P090,C145,2,Camera,True,C006
P090,C161,2,Camera,True,C006
P090,C040,2,Connector,True,
P090,C390,2,Battery,False,C012
P090,C157,2,PCB,False,
P090,C053,4,Battery,True,C012
P090,C401,1,Chassis,True,C021
P090,C493,1,Processor,True,C005
P090,C050,4,Processor,False,C005
P090,C500,2,Display,True,C013
P090,C461,1,Battery,True,
P090,C081,1,Display,False,C045
P090,C398,4,Battery,False,C012
P090,C177,1,Processor,True,C023
P090,C073,4,Display,False,C045
P090,C097,1,Sensor,True,
P090,C203,1,PCB,False,C049
P090,C043,1,Battery,False,
P090,C400,2,Camera,True,C037
P090,C301,2,PCB,True,C049
P090,C128,4,Memory,True,C022
P090,C158,1,Memory,True,C018
P090,C250,1,Camera,True,C037
P090,C208,1,PCB,False,
P090,C353,2,Chassis,True,C011
P090,C495,1,Connectivity,True,C007
P090,C496,4,Display,True,
P090,C071,4,Camera,True,
P090,C062,4,Battery,False,
P090,C481,1,Processor,False,C001
P090,C361,2,Connectivity,True,C009
P090,C457,4,Camera,True,
P090,C320,1,Connector,True,C030
P090,C219,1,Battery,True,
P090,C264,4,Memory,True,C020
P090,C395,1,PCB,False,C024
P090,C185,4,PCB,False,C076
P090,C475,2,Chassis,False,
P090,C013,1,Display,True,
P090,C084,2,Display,False,C033
P090,C106,2,Connectivity,True,C002
P090,C451,1,Connectivity,True,C007
P090,C195,1,Chassis,True,
P090,C148,1,Chassis,False,
P091,C056,1,Sensor,True,
P091,C137,1,Connector,False,
P091,C011,1,Chassis,True,C021
P091,C102,1,Connectivity,True,C027
P091,C147,1,Display,False,C033
P091,C391,2,Processor,True,C005
P091,C094,1,Connectivity,False,
P091,C210,2,Connector,False,
P091,C349,1,Chassis,True,C021
P091,C337,4,Camera,True,C006
P091,C472,1,Memory,False,C020
P091,C271,1,Camera,True,C037
P091,C133,1,Chassis,False,
P091,C267,2,Memory,True,C020
P091,C382,1,Camera,True,
P091,C150,2,Display,False,
P091,C048,4,Memory,False,C020
P091,C018,1,Memory,False,C022
P091,C032,1,Sensor,True,
P091,C008,2,Camera,False,C037
P091,C459,1,Processor,True,C023
P091,C043,1,Battery,False,C010
P091,C398,1,Battery,False,C010
P091,C109,1,Chassis,False,C017
P091,C399,2,Battery,True,
P091,C303,1,Connector,False,
P091,C475,2,Chassis,False,C021
P091,C059,4,Chassis,False,C021
P091,C037,1,Camera,False,
P091,C198,1,Connector,False,
P091,C040,2,Connector,True,C004
P091,C317,1,Battery,True,C012
P091,C083,1,Processor,True,
P091,C437,1,Display,True,C045
P091,C494,1,Memory,False,C018
P091,C228,1,Battery,False,
P091,C453,2,Chassis,True,C017
P091,C394,1,Battery,False,C012
P091,C404,4,Connector,False,C035
P091,C209,1,Camera,False,C037
P091,C410,1,Battery,True,
P091,C264,1,Memory,True,C020
P091,C232,1,Sensor,True,
P091,C055,1,Processor,True,
P091,C457,1,Camera,True,C006
P091,C285,2,Memory,True,C018
P091,C344,2,Camera,True,C008
P091,C128,4,Memory,True,
P091,C263,2,Memory,True,C022
P091,C418,2,PCB,True,
P092,C409,2,Connectivity,False,
P092,C380,2,Memory,False,
P092,C056,2,Sensor,True,C003
P092,C366,1,Connector,True,C030
P092,C045,2,Display,True,C058
P092,C382,2,Camera,True,
P092,C343,4,Display,False,C013
P092,C319,2,Connectivity,True,
P092,C169,1,PCB,True,C024
P092,C470,2,Sensor,False,C003
P092,C370,1,Memory,True,
P092,C133,1,Chassis,False,
P092,C137,4,Connector,False,C004
P092,C013,4,Display,True,C033
P092,C211,1,Battery,True,
P092,C308,2,Battery,True,
P092,C139,1,Connectivity,True,
P092,C488,2,Connector,False,C029
P092,C067,2,Processor,False,
P092,C492,2,Chassis,True,C021
P092,C118,4,Battery,True,C010
P092,C304,1,PCB,True,
P092,C490,2,Connectivity,False,C002
P092,C062,1,Battery,False,C012
P092,C011,1,Chassis,True,C038
P092,C373,1,Chassis,False,C017
P092,C313,1,Camera,True,
P092,C452,1,Sensor,False,
P092,C123,1,Sensor,False,C015
P092,C456,4,Camera,False,C008
P092,C468,2,Connector,True,
P092,C493,2,Processor,True,C005
P092,C094,1,Connectivity,False,
P092,C444,1,Display,True,
P092,C280,2,Connectivity,False,
P092,C029,1,Connector,True,C030
P092,C473,1,Display,False,C033
P092,C177,2,Processor,True,C023
P092,C074,4,Memory,True,C018
P092,C043,2,Battery,False,C010
P092,C274,2,Battery,True,C016
P092,C039,1,Sensor,False,
P092,C017,2,Chassis,True,
P092,C467,2,Processor,False,
P092,C193,2,Battery,False,C010
P092,C141,2,Battery,True,
P092,C051,2,Connectivity,False,C002
P092,C390,2,Battery,False,C016
P092,C233,1,Processor,True,C023
P092,C010,1,Battery,True,C026
P093,C276,1,Connectivity,True,C007
P093,C135,4,Chassis,True,C017
P093,C114,1,Sensor,True,C015
P093,C260,2,Processor,True,C023
P093,C006,1,Camera,False,C044
P093,C274,1,Battery,True,C010
P093,C108,1,Display,False,
P093,C066,1,Camera,False,C006
P093,C490,2,Connectivity,False,C002
P093,C324,1,Connectivity,True,
P093,C075,1,Connector,False,
P093,C078,2,Connector,True,C030
P093,C240,1,Display,False,C045
P093,C151,1,Memory,False,
P093,C293,1,Processor,False,
P093,C194,2,Connectivity,False,C002
P093,C242,1,Chassis,False,
P093,C446,1,Camera,True,C006
P093,C092,4,Processor,False,C023
P093,C156,1,Sensor,True,
P093,C317,2,Battery,True,C012
P093,C083,2,Processor,True,C023
P093,C482,1,Connectivity,False,C007
P093,C121,2,Sensor,False,C003
P093,C476,1,Battery,True,C012
P093,C489,1,Processor,False,C023
P093,C187,2,Sensor,True,
P093,C096,1,Chassis,False,
P093,C039,1,Sensor,False,C014
P093,C495,1,Connectivity,True,
P093,C281,2,Connector,True,C029
P093,C442,2,Camera,False,C008
P093,C282,1,Connectivity,False,
P093,C221,1,Processor,False,
P093,C166,2,Camera,True,C006
P093,C443,2,Connectivity,True,C007
P093,C424,4,Display,True,C045
P093,C181,4,Processor,True,C001
P093,C417,4,Memory,True,C020
P093,C458,4,Sensor,False,C014
P093,C005,1,Processor,False,C050
P093,C305,1,Chassis,True,C017
P093,C345,4,PCB,False,C076
P093,C408,1,Connector,False,
P093,C361,2,Connectivity,True,C002
P093,C120,4,Camera,False,C008
P093,C371,4,Camera,False,
P093,C188,1,Processor,True,
P093,C307,4,Battery,False,C010
P093,C444,1,Display,True,
P094,C002,4,Connectivity,False,C027
P094,C447,1,Processor,False,
P094,C196,2,Sensor,False,C015
P094,C328,2,Processor,True,C023
P094,C215,4,PCB,False,C049
P094,C297,2,Connectivity,True,C007
P094,C118,1,Battery,True,C016
P094,C128,1,Memory,True,C022
P094,C276,1,Connectivity,True,
P094,C260,1,Processor,True,C023
P094,C242,1,Chassis,False,C021
P094,C282,2,Connectivity,False,C009
P094,C127,2,Display,True,
P094,C358,1,Memory,False,C018
P094,C038,2,Chassis,True,
P094,C055,1,Processor,True,
P094,C406,1,PCB,True,C076
P094,C378,1,Processor,False,C001
P094,C312,4,Connector,False,C004
P094,C264,1,Memory,True,C018
P094,C157,2,PCB,False,C024
P094,C440,1,Camera,False,C006
P094,C424,1,Display,True,C045
P094,C170,2,Sensor,True,
P094,C346,4,Memory,False,
P094,C489,4,Processor,False,C005
P094,C142,4,Camera,False,
P094,C227,4,PCB,True,C049
P094,C240,4,Display,False,
P094,C302,2,PCB,False,C049
P094,C366,4,Connector,True,
P094,C487,1,Processor,True,C005
P094,C329,1,Memory,False,C018
P094,C324,2,Connectivity,True,
P094,C371,1,Camera,False,C006
P094,C035,1,Connector,False,
P094,C482,4,Connectivity,False,C002
P094,C177,1,Processor,True,
P094,C402,4,Processor,True,
P094,C304,4,PCB,True,C076
P094,C047,1,Connector,True,C030
P094,C077,2,Sensor,True,C014
P094,C109,2,Chassis,False,C011
P094,C356,1,Memory,True,C018
P094,C347,1,Battery,True,C016
P094,C023,1,Processor,False,
P094,C096,1,Chassis,False,
P094,C340,1,Sensor,True,
P094,C289,1,Display,False,
P094,C104,2,Chassis,False,
P095,C121,1,Sensor,False,C003
P095,C297,2,Connectivity,True,
P095,C405,2,Connector,False,
P095,C115,4,Connector,False,C030
P095,C175,1,Camera,True,
P095,C408,1,Connector,False,C030
P095,C004,1,Connector,False,
P095,C182,1,Connectivity,True,
P095,C045,4,Display,True,C058
P095,C311,4,Connectivity,False,
P095,C402,4,Processor,True,C005
P095,C243,2,Camera,True,C008
P095,C336,1,Chassis,True,
P095,C038,2,Chassis,True,C021
P095,C480,4,Camera,True,
P095,C361,2,Connectivity,True,
P095,C389,1,Chassis,False,C017
P095,C308,2,Battery,True,
P095,C327,1,Display,False,
P095,C051,4,Connectivity,False,C002
P095,C250,4,Camera,True,
P095,C031,2,Battery,True,C010
P095,C328,1,Processor,True,C023
P095,C313,1,Camera,True,C037
P095,C252,1,Connectivity,True,C002
P095,C282,1,Connectivity,False,C002
P095,C135,1,Chassis,True,
P095,C366,2,Connector,True,
P095,C194,1,Connectivity,False,C002
P095,C246,4,Connectivity,True,C007
P095,C225,1,Connectivity,False,
P095,C488,1,Connector,False,C030
P095,C231,1,Processor,True,
P095,C360,1,Connector,True,
P095,C284,4,Connector,False,C004
P095,C201,1,Connector,True,C029
P095,C208,1,PCB,False,C024
P095,C056,1,Sensor,True,C003
P095,C139,1,Connectivity,True,C009
P095,C322,1,Sensor,False,C014
P095,C011,1,Chassis,True,C017
P095,C276,1,Connectivity,True,C007
P095,C390,4,Battery,False,
P095,C212,2,Display,False,
P095,C164,1,Memory,False,C020
P095,C241,1,Memory,False,C022
P095,C433,2,Connector,True,
P095,C363,1,PCB,True,C024
P095,C163,2,Sensor,True,C015
P095,C014,1,Sensor,False,C019
P096,C363,4,PCB,True,
P096,C346,2,Memory,False,
P096,C156,1,Sensor,True,
P096,C409,1,Connectivity,False,
P096,C336,2,Chassis,True,C017
P096,C177,2,Processor,True,
P096,C378,1,Processor,False,C001
P096,C357,2,Connectivity,False,C009
P096,C308,2,Battery,True,C010
P096,C089,1,Display,False,C033
P096,C052,2,Memory,False,C018
P096,C376,2,Display,True,
P096,C003,1,Sensor,True,C019
P096,C232,4,Sensor,True,
P096,C053,1,Battery,True,C012
P096,C181,4,Processor,True,C005
P096,C133,4,Chassis,False,
P096,C433,2,Connector,True,C030
P096,C056,2,Sensor,True,
P096,C443,2,Connectivity,True,
P096,C446,2,Camera,True,
P096,C131,4,Sensor,False,C014
P096,C323,2,Camera,True,C008
P096,C121,4,Sensor,False,C003
P096,C091,4,Connector,True,C004
P096,C007,1,Connectivity,True,C002
P096,C343,1,Display,False,
P096,C282,2,Connectivity,False,C009
P096,C247,4,Battery,False,
P096,C080,1,Connector,True,C030
P096,C489,1,Processor,False,
P096,C312,2,Connector,False,C004
P096,C407,1,Sensor,True,C014
P096,C355,1,Chassis,True,C011
P096,C359,1,Processor,True,
P096,C410,1,Battery,True,C026
P096,C071,1,Camera,True,C037
P096,C365,4,Memory,True,C018
P096,C330,1,Display,False,C013
P096,C204,4,Battery,True,C016
P096,C009,1,Connectivity,True,C002
P096,C123,1,Sensor,False,C015
P096,C217,4,Camera,False,
P096,C310,1,Connector,True,
P096,C438,1,Processor,False,C001
P096,C043,2,Battery,False,C010
P096,C075,4,Connector,False,
P096,C439,2,Memory,True,C018
P096,C042,1,Sensor,False,
P096,C394,4,Battery,False,
P097,C458,1,Sensor,False,C015
P097,C171,1,PCB,False,
P097,C424,4,Display,True,C033
P097,C229,2,PCB,True,C076
P097,C286,1,Connector,True,C030
P097,C402,2,Processor,True,C001
P097,C242,1,Chassis,False,
P097,C075,2,Connector,False,
P097,C257,1,Processor,False,C023
P097,C452,2,Sensor,False,C015
P097,C213,1,Connectivity,False,C009
P097,C179,1,Connectivity,False,C009
P097,C425,1,Connector,True,
P097,C383,2,Camera,False,C008
P097,C138,2,Display,False,C013
P097,C169,1,PCB,True,C049
P097,C251,2,Display,True,C033
P097,C050,2,Processor,False,
P097,C153,1,Chassis,True,C021
P097,C407,1,Sensor,True,
P097,C150,2,Display,False,C045
P097,C203,2,PCB,False,
P097,C018,1,Memory,False,C028
P097,C143,4,Connector,False,C004
P097,C237,1,PCB,False,
P097,C084,1,Display,False,C033
P097,C464,4,Connector,True,C030
P097,C282,1,Connectivity,False,C007
P097,C130,2,Display,False,C033
P097,C353,1,Chassis,True,C017
P097,C426,2,Memory,True,C018
P097,C342,1,Display,False,
P097,C037,2,Camera,False,
P097,C166,4,Camera,True,C008
P097,C157,1,PCB,False,C049
P097,C176,1,Connector,False,C030
P097,C291,2,Connectivity,False,
P097,C295,1,Display,True,C033
P097,C032,2,Sensor,True,
P097,C125,2,Sensor,True,
P097,C469,2,Memory,False,C022
P097,C300,2,Display,False,C045
P097,C183,1,Memory,True,C022
P097,C241,4,Memory,False,C022
P097,C289,4,Display,False,
P097,C354,1,Connector,True,C004
P097,C419,1,Sensor,False,C003
P097,C082,1,Battery,True,
P097,C080,1,Connector,True,C030
P097,C219,1,Battery,True,C016
P098,C313,1,Camera,True,C008
P098,C194,1,Connectivity,False,C002
P098,C182,1,Connectivity,True,
P098,C198,1,Connector,False,C030
P098,C293,2,Processor,False,C005
P098,C017,1,Chassis,True,C021
P098,C030,1,Connector,False,
P098,C352,1,Processor,False,
P098,C486,1,Camera,True,
P098,C434,4,Sensor,True,
P098,C258,4,Processor,False,C005
P098,C053,1,Battery,True,C012
P098,C056,4,Sensor,True,
P098,C154,1,Camera,True,
P098,C350,2,Memory,True,C022
P098,C438,1,Processor,False,C023
P098,C416,2,Connectivity,True,
P098,C032,1,Sensor,True,C003
P098,C417,1,Memory,True,C020
P098,C298,4,Camera,True,
P098,C446,1,Camera,True,C037
P098,C215,1,PCB,False,C024
P098,C451,1,Connectivity,True,
P098,C076,2,PCB,False,C024
P098,C463,4,Connectivity,True,C007
P098,C361,2,Connectivity,True,C007
P098,C085,1,Camera,True,
P098,C296,4,Connector,True,
P098,C020,4,Memory,True,C022
P098,C202,2,Camera,True,
P098,C115,2,Connector,False,
P098,C360,1,Connector,True,C030
P098,C003,1,Sensor,True,
P098,C243,1,Camera,True,C008
P098,C061,2,Processor,True,
P098,C369,2,Memory,False,C020
P098,C186,1,Processor,False,
P098,C163,2,Sensor,True,
P098,C436,1,Battery,False,
P098,C242,2,Chassis,False,C011
P098,C091,1,Connector,True,C030
P098,C259,1,Memory,True,
P098,C323,4,Camera,True,
P098,C065,4,Display,False,
P098,C132,2,Processor,False,
P098,C231,1,Processor,True,
P098,C174,1,Camera,True,
P098,C363,2,PCB,True,
P098,C423,1,Battery,False,
P098,C148,1,Chassis,False,
P099,C166,2,Camera,True,
P099,C180,2,Processor,False,C023
P099,C382,1,Camera,True,C037
P099,C028,2,Memory,False,C018
P099,C140,4,Camera,True,C006
P099,C426,2,Memory,True,C020
P099,C228,4,Battery,False,
P099,C017,4,Chassis,True,
P099,C070,2,Memory,True,C022
P099,C297,1,Connectivity,True,
P099,C392,2,PCB,False,
P099,C129,2,Battery,True,
P099,C022,1,Memory,True,C028
P099,C282,1,Connectivity,False,C002
P099,C175,2,Camera,True,
P099,C146,1,Sensor,False,C015
P099,C183,2,Memory,True,C022
P099,C264,1,Memory,True,
P099,C220,1,Chassis,True,C021
P099,C063,1,Battery,False,
P099,C015,4,Sensor,True,
P099,C385,4,PCB,True,
P099,C154,2,Camera,True,C006
P099,C120,1,Camera,False,
P099,C107,4,Connector,False,C030
P099,C097,1,Sensor,True,
P099,C143,2,Connector,False,C029
P099,C036,4,Connectivity,True,
P099,C445,1,Memory,False,C022
P099,C118,1,Battery,True,C010
P099,C110,4,Connector,True,
P099,C068,1,Processor,True,C023
P099,C378,4,Processor,False,
P099,C362,1,Connector,True,C029
P099,C307,2,Battery,False,C010
P099,C049,1,PCB,True,C076
P099,C037,1,Camera,False,C006
P099,C176,2,Connector,False,C029
P099,C122,4,Memory,True,
P099,C050,1,Processor,False,
P099,C163,2,Sensor,True,
P099,C311,4,Connectivity,False,C007
P099,C010,2,Battery,True,C016
P099,C357,2,Connectivity,False,C002
P099,C057,2,Chassis,False,C011
P099,C167,1,Sensor,True,C014
P099,C412,1,Memory,True,C020
P099,C370,4,Memory,True,C020
P099,C373,1,Chassis,False,C017
P099,C111,2,PCB,True,C024
P100,C495,4,Connectivity,True,
P100,C272,2,Chassis,True,
P100,C121,1,Sensor,False,C003
P100,C156,2,Sensor,True,
P100,C274,4,Battery,True,
P100,C147,2,Display,False,C033
P100,C405,2,Connector,False,C004
P100,C137,1,Connector,False,C004
P100,C228,4,Battery,False,C010
P100,C397,1,Memory,False,
P100,C395,1,PCB,False,C049
P100,C237,1,PCB,False,C076
P100,C331,1,Chassis,False,
P100,C161,2,Camera,True,
P100,C110,1,Connector,True,C030
P100,C243,1,Camera,True,C008
P100,C264,1,Memory,True,C018
P100,C425,2,Connector,True,C030
P100,C116,2,Battery,True,
P100,C386,2,Connector,True,
P100,C250,4,Camera,True,C037
P100,C351,1,Camera,False,C008
P100,C469,2,Memory,False,C020
P100,C248,4,Connector,True,C029
P100,C477,1,Battery,True,
P100,C063,1,Battery,False,
P100,C270,1,Sensor,True,C003
P100,C157,2,PCB,False,
P100,C151,1,Memory,False,
P100,C497,1,PCB,False,C024
P100,C118,1,Battery,True,C012
P100,C328,1,Processor,True,C001
P100,C114,2,Sensor,True,
P100,C374,2,Connectivity,False,C009
P100,C123,2,Sensor,False,
P100,C441,2,Camera,True,C037
P100,C423,1,Battery,False,C012
P100,C269,4,Memory,False,
P100,C068,1,Processor,True,
P100,C169,4,PCB,True,C049
P100,C092,1,Processor,False,C005
P100,C098,1,Battery,True,
P100,C164,2,Memory,False,C020
P100,C204,2,Battery,True,C012
P100,C017,1,Chassis,True,
P100,C173,1,Camera,False,C037
P100,C122,1,Memory,True,C018
P100,C012,1,Battery,True,C016
P100,C075,2,Connector,False,C029
P100,C025,2,Sensor,False,C015
