order_id,customer_id,product_id,warehouse_id,order_date,required_date,quantity,unit_price,priority,order_status,region
O004672,CU00360,P015,W018,2026-04-30,2026-05-05,7,1904.84,High,Delivered,West
O004673,CU02114,P086,W016,2026-12-04,2026-12-08,13,1780.69,High,Delivered,West
O004674,CU03085,P097,W020,2026-09-06,2026-09-13,7,2092.9,Medium,Delivered,South
O004675,CU10848,P081,W015,2026-08-07,2026-08-12,13,1828.86,High,Delivered,South
O004676,CU06636,P074,W008,2026-06-07,2026-06-13,10,2182.61,Critical,Delivered,West
O004677,CU07740,P046,W014,2026-05-03,2026-05-08,13,1718.99,Medium,Delivered,South
O004678,CU04461,P041,W008,2026-12-20,2026-12-26,14,1836.19,Low,Delivered,West
O004679,CU11503,P038,W017,2026-02-28,2026-03-07,14,1677.89,Critical,Delivered,East
O004680,CU16670,P050,W019,2026-03-26,2026-04-02,11,1681.79,Low,Delivered,North
O004681,CU03596,P049,W002,2026-01-04,2026-01-10,4,1254.47,Medium,Delivered,West
O004682,CU16960,P066,W010,2026-10-14,2026-10-19,14,2195.84,Low,Delivered,South
O004683,CU08232,P100,W018,2026-04-22,2026-04-29,1,1663.66,High,Delivered,West
O004684,CU00376,P048,W024,2026-01-19,2026-01-25,9,2211.5,Medium,Delivered,South
O004685,CU08276,P024,W030,2026-01-14,2026-01-18,15,1890.71,Medium,Delivered,South
O004686,CU19188,P093,W028,2026-05-17,2026-05-22,5,2141.57,Low,Delivered,West
O004687,CU12298,P054,W021,2026-06-26,2026-06-30,7,1873.41,Low,Delivered,South
O004688,CU17450,P095,W011,2026-06-09,2026-06-14,3,2018.8,Medium,Delivered,South
O004689,CU05151,P087,W024,2026-01-14,2026-01-20,12,1689.96,Medium,Delivered,South
O004690,CU09781,P074,W002,2026-05-27,2026-06-02,12,2182.61,Critical,Delivered,West
O004691,CU06554,P076,W009,2026-12-07,2026-12-13,1,1517.74,Medium,Delivered,North
O004692,CU06456,P085,W015,2026-09-21,2026-09-25,2,1638.45,High,Delivered,South
O004693,CU12873,P064,W018,2026-10-04,2026-10-10,15,1049.36,High,Delivered,West
O004694,CU19600,P086,W003,2026-10-16,2026-10-22,6,1780.69,Medium,Delivered,North
O004695,CU05785,P046,W026,2026-09-24,2026-09-28,3,1718.99,Critical,Delivered,West
O004696,CU16530,P054,W007,2026-09-22,2026-09-28,11,1873.41,Critical,Delivered,East
O004697,CU12582,P057,W020,2026-06-24,2026-07-01,11,1566.39,Low,Delivered,South
O004698,CU14106,P004,W015,2026-02-27,2026-03-04,9,1506.02,Critical,Delivered,South
O004699,CU15220,P065,W007,2026-01-26,2026-02-01,14,1558.03,Critical,Delivered,East
O004700,CU14976,P027,W015,2026-02-07,2026-02-13,8,1865.83,High,Delivered,South
O004701,CU15363,P088,W029,2026-09-05,2026-09-10,3,1756.58,Critical,Delivered,North
O004702,CU01534,P042,W028,2026-08-12,2026-08-16,2,1908.24,High,Delivered,West
O004703,CU13659,P081,W007,2026-03-04,2026-03-11,8,1828.86,Low,Delivered,East
O004704,CU00058,P009,W010,2026-08-02,2026-08-09,2,2438.98,Medium,Delivered,South
O004705,CU10438,P074,W017,2026-01-14,2026-01-20,2,2182.61,Critical,Delivered,East
O004706,CU17810,P039,W009,2026-03-29,2026-04-02,2,1579.48,High,Delivered,North
O004707,CU18331,P038,W014,2026-10-21,2026-10-27,2,1677.89,Low,Delivered,South
O004708,CU16154,P033,W030,2026-04-20,2026-04-28,5,1930.74,Low,Delivered,South
O004709,CU12918,P017,W006,2026-07-20,2026-07-27,11,1531.05,Medium,Delivered,West
O004710,CU11237,P077,W016,2026-04-05,2026-04-12,5,1618.08,Medium,Delivered,West
O004711,CU12719,P093,W019,2026-08-09,2026-08-13,5,2141.57,Critical,Delivered,North
O004712,CU16639,P063,W022,2026-11-08,2026-11-14,15,2106.53,Critical,Delivered,West
O004713,CU08156,P050,W029,2026-06-14,2026-06-21,3,1681.79,High,Delivered,North
O004714,CU19902,P002,W015,2026-02-17,2026-02-22,8,2277.32,Low,Delivered,South
O004715,CU01456,P008,W019,2026-07-03,2026-07-08,7,1754.19,High,Delivered,North
O004716,CU16728,P030,W008,2026-07-02,2026-07-09,3,2508.28,Critical,Delivered,West
O004717,CU01702,P012,W009,2026-10-15,2026-10-21,8,1259.62,Medium,Delivered,North
O004718,CU03188,P065,W011,2026-02-14,2026-02-19,1,1558.03,Medium,Delivered,South
O004719,CU19600,P008,W007,2026-11-08,2026-11-15,2,1754.19,Medium,Delivered,East
O004720,CU14880,P084,W025,2026-01-16,2026-01-21,8,1221.81,Low,Delivered,South
O004721,CU05676,P058,W011,2026-02-17,2026-02-23,3,1481.9,High,Delivered,South
O004722,CU19878,P076,W010,2026-10-06,2026-10-11,5,1517.74,Medium,Delivered,South
O004723,CU06299,P049,W030,2026-04-12,2026-04-19,7,1254.47,Low,Delivered,South
O004724,CU12374,P091,W016,2026-11-26,2026-12-01,8,1764.05,High,Delivered,West
O004725,CU06550,P071,W016,2026-03-13,2026-03-18,12,1449.26,High,Delivered,West
O004726,CU02838,P002,W010,2026-11-02,2026-11-08,14,2277.32,Low,Delivered,South
O004727,CU10264,P002,W025,2026-08-01,2026-08-06,7,2277.32,Medium,Delivered,South
O004728,CU06496,P017,W008,2026-06-01,2026-06-08,6,1531.05,Medium,Delivered,West
O004729,CU01614,P004,W024,2026-01-04,2026-01-08,4,1506.02,Medium,Delivered,South
O004730,CU03352,P071,W004,2026-08-03,2026-08-07,6,1449.26,Low,Delivered,South
O004731,CU02784,P062,W009,2026-09-02,2026-09-08,14,1682.3,Critical,Delivered,North
O004732,CU16774,P026,W005,2026-04-20,2026-04-25,1,2151.64,High,Delivered,South
O004733,CU04605,P014,W024,2026-07-20,2026-07-24,2,2468.18,Low,Delivered,South
O004734,CU00591,P034,W020,2026-06-07,2026-06-11,15,1274.41,Critical,Delivered,South
O004735,CU15083,P023,W017,2026-08-30,2026-09-05,14,1437.45,Medium,Delivered,East
O004736,CU11060,P021,W008,2026-12-26,2027-01-01,2,2276.14,Critical,Delivered,West
O004737,CU06454,P015,W020,2026-02-12,2026-02-17,3,1904.84,Medium,Delivered,South
O004738,CU14676,P068,W003,2026-08-09,2026-08-14,8,1573.67,High,Delivered,North
O004739,CU07566,P052,W011,2026-11-19,2026-11-24,1,1581.06,Low,Delivered,South
O004740,CU14245,P010,W030,2026-09-07,2026-09-11,1,1599.86,High,Delivered,South
O004741,CU04998,P011,W019,2026-08-21,2026-08-28,15,1428.84,Critical,Delivered,North
O004742,CU11646,P082,W030,2026-08-31,2026-09-06,2,1477.02,High,Delivered,South
O004743,CU09338,P098,W009,2026-03-23,2026-03-28,3,1551.28,Low,Delivered,North
O004744,CU02425,P050,W021,2026-08-09,2026-08-13,7,1681.79,Low,Delivered,South
O004745,CU02570,P045,W002,2026-11-29,2026-12-04,13,1401.0,Critical,Delivered,West
O004746,CU05690,P084,W004,2026-07-13,2026-07-17,2,1221.81,Low,Delivered,South
O004747,CU10553,P053,W021,2026-02-08,2026-02-15,10,1638.29,Medium,Delivered,South
O004748,CU17655,P046,W027,2026-07-11,2026-07-18,7,1718.99,Critical,Delivered,East
O004749,CU09323,P083,W026,2026-11-04,2026-11-10,8,1718.44,High,Delivered,West
O004750,CU08828,P021,W005,2026-08-30,2026-09-04,13,2276.14,Critical,Delivered,South
O004751,CU00186,P049,W015,2026-11-02,2026-11-08,14,1254.47,High,Delivered,South
O004752,CU10860,P093,W010,2026-09-16,2026-09-24,10,2141.57,Medium,Delivered,South
O004753,CU14690,P006,W007,2026-05-04,2026-05-11,13,1779.32,High,Delivered,East
O004754,CU05778,P086,W003,2026-06-27,2026-07-03,4,1780.69,Critical,Delivered,North
O004755,CU17277,P009,W009,2026-06-25,2026-06-29,2,2438.98,High,Delivered,North
O004756,CU13381,P070,W029,2026-05-15,2026-05-22,9,1491.91,Low,Delivered,North
O004757,CU04815,P031,W013,2026-09-17,2026-09-24,6,2221.11,Critical,Delivered,North
O004758,CU12222,P003,W029,2026-06-17,2026-06-21,12,1382.34,Low,Delivered,North
O004759,CU01874,P029,W021,2026-09-22,2026-09-29,9,1884.63,Medium,Delivered,South
O004760,CU19170,P065,W003,2026-02-10,2026-02-16,12,1558.03,High,Delivered,North
O004761,CU03199,P003,W022,2026-01-17,2026-01-23,5,1382.34,Low,Delivered,West
O004762,CU13409,P038,W011,2026-06-03,2026-06-09,7,1677.89,High,Delivered,South
O004763,CU11777,P022,W006,2026-06-01,2026-06-05,12,1443.59,High,Delivered,West
O004764,CU10616,P039,W025,2026-07-20,2026-07-26,15,1579.48,Low,Delivered,South
O004765,CU11819,P091,W005,2026-09-23,2026-09-28,1,1764.05,High,Delivered,South
O004766,CU04986,P066,W028,2026-04-17,2026-04-22,12,2195.84,Low,Delivered,West
O004767,CU00399,P068,W002,2026-07-04,2026-07-08,13,1573.67,Critical,Delivered,West
O004768,CU14054,P041,W028,2026-07-03,2026-07-09,13,1836.19,Critical,Delivered,West
O004769,CU04423,P010,W013,2026-03-08,2026-03-16,5,1599.86,Low,Delivered,North
O004770,CU01997,P086,W001,2026-07-03,2026-07-08,7,1780.69,Medium,Delivered,South
O004771,CU12426,P049,W007,2026-01-10,2026-01-16,2,1254.47,Critical,Delivered,East
O004772,CU11047,P086,W001,2026-12-29,2027-01-03,1,1780.69,Low,In_Transit,South
O004773,CU15120,P100,W006,2026-03-25,2026-03-30,13,1663.66,Critical,Delivered,West
O004774,CU18775,P018,W025,2026-11-06,2026-11-11,2,1375.37,High,Delivered,South
O004775,CU18353,P034,W027,2026-01-09,2026-01-15,15,1274.41,High,Delivered,East
O004776,CU13313,P037,W007,2026-02-20,2026-02-24,6,1837.25,High,Delivered,East
O004777,CU12847,P067,W024,2026-08-08,2026-08-14,13,1766.71,High,Delivered,South
O004778,CU16035,P041,W008,2026-07-10,2026-07-16,4,1836.19,Critical,Delivered,West
O004779,CU02198,P031,W021,2026-04-04,2026-04-08,9,2221.11,High,Delivered,South
O004780,CU15845,P016,W019,2026-09-14,2026-09-20,3,1877.81,Medium,Delivered,North
O004781,CU14046,P089,W018,2026-12-17,2026-12-22,11,1582.11,Medium,Delivered,West
O004782,CU14654,P020,W018,2026-08-21,2026-08-28,7,1566.77,Medium,Delivered,West
O004783,CU14198,P013,W011,2026-06-24,2026-07-01,13,2214.66,Low,Delivered,South
O004784,CU18722,P045,W016,2026-01-27,2026-02-01,15,1401.0,Critical,Delivered,West
O004785,CU16851,P051,W002,2026-10-30,2026-11-04,10,2002.77,Medium,Delivered,West
O004786,CU03179,P077,W009,2026-06-02,2026-06-08,2,1618.08,Low,Delivered,North
O004787,CU15137,P028,W016,2026-11-06,2026-11-11,10,1832.07,Medium,Delivered,West
O004788,CU00315,P022,W030,2026-06-17,2026-06-23,15,1443.59,Medium,Delivered,South
O004789,CU02172,P004,W012,2026-06-30,2026-07-06,3,1506.02,Critical,Delivered,West
O004790,CU04980,P031,W003,2026-10-06,2026-10-13,3,2221.11,Low,Delivered,North
O004791,CU04846,P100,W020,2026-06-02,2026-06-06,4,1663.66,Critical,Delivered,South
O004792,CU12278,P093,W014,2026-03-06,2026-03-13,10,2141.57,Critical,Delivered,South
O004793,CU19174,P085,W019,2026-01-23,2026-01-29,6,1638.45,Critical,Delivered,North
O004794,CU13852,P031,W007,2026-03-23,2026-03-30,1,2221.11,High,Delivered,East
O004795,CU06393,P017,W018,2026-11-22,2026-11-29,9,1531.05,Critical,Delivered,West
O004796,CU18607,P086,W011,2026-01-29,2026-02-03,1,1780.69,Medium,Delivered,South
O004797,CU12468,P023,W010,2026-08-20,2026-08-28,4,1437.45,Medium,Delivered,South
O004798,CU14249,P028,W011,2026-12-31,2027-01-06,5,1832.07,Medium,In_Transit,South
O004799,CU18616,P086,W014,2026-10-08,2026-10-13,10,1780.69,Low,Delivered,South
O004800,CU12898,P095,W008,2026-10-05,2026-10-10,6,2018.8,Critical,Delivered,West
O004801,CU02850,P065,W020,2026-03-16,2026-03-21,1,1558.03,Critical,Delivered,South
O004802,CU14533,P031,W023,2026-06-03,2026-06-10,13,2221.11,Critical,Delivered,North
O004803,CU03510,P094,W026,2026-09-17,2026-09-22,15,1755.47,Critical,Delivered,West
O004804,CU12238,P041,W025,2026-06-17,2026-06-22,15,1836.19,High,Delivered,South
O004805,CU18988,P061,W010,2026-01-07,2026-01-11,7,2377.45,High,Delivered,South
O004806,CU17613,P059,W026,2026-07-10,2026-07-16,13,1457.23,Medium,Delivered,West
O004807,CU00293,P081,W006,2026-03-15,2026-03-20,8,1828.86,Critical,Delivered,West
O004808,CU17748,P057,W003,2026-05-20,2026-05-26,6,1566.39,High,Delivered,North
O004809,CU03689,P050,W022,2026-04-03,2026-04-09,10,1681.79,Medium,Delivered,West
O004810,CU13899,P065,W030,2026-03-03,2026-03-08,9,1558.03,Critical,Delivered,South
O004811,CU06346,P047,W005,2026-06-06,2026-06-12,3,1495.14,Low,Delivered,South
O004812,CU12004,P015,W001,2026-06-11,2026-06-16,1,1904.84,High,Delivered,South
O004813,CU12257,P057,W018,2026-02-11,2026-02-18,8,1566.39,Critical,Delivered,West
O004814,CU16595,P059,W010,2026-11-14,2026-11-21,1,1457.23,Medium,Delivered,South
O004815,CU09949,P046,W015,2026-04-07,2026-04-12,13,1718.99,Medium,Delivered,South
O004816,CU18955,P061,W023,2026-03-07,2026-03-14,3,2377.45,Low,Delivered,North
O004817,CU19276,P094,W021,2026-12-06,2026-12-10,1,1755.47,Medium,Delivered,South
O004818,CU05449,P049,W024,2026-03-11,2026-03-18,14,1254.47,Critical,Delivered,South
O004819,CU14935,P073,W003,2026-06-16,2026-06-20,2,2049.17,Low,Delivered,North
O004820,CU14915,P020,W007,2026-02-03,2026-02-10,1,1566.77,Low,Delivered,East
O004821,CU04361,P065,W029,2026-01-29,2026-02-04,10,1558.03,Critical,Delivered,North
O004822,CU10156,P100,W006,2026-05-18,2026-05-23,12,1663.66,Critical,Delivered,West
O004823,CU10384,P013,W013,2026-09-29,2026-10-03,11,2214.66,Low,Delivered,North
O004824,CU07485,P100,W002,2026-12-29,2027-01-04,11,1663.66,Critical,In_Transit,West
O004825,CU16375,P012,W017,2026-11-29,2026-12-06,5,1259.62,Medium,Delivered,East
O004826,CU02123,P030,W019,2026-11-22,2026-11-29,9,2508.28,High,Delivered,North
O004827,CU08562,P008,W026,2026-03-28,2026-04-02,5,1754.19,Critical,Delivered,West
O004828,CU12798,P094,W017,2026-08-08,2026-08-14,5,1755.47,High,Delivered,East
O004829,CU07204,P059,W012,2026-01-27,2026-02-02,1,1457.23,Medium,Delivered,West
O004830,CU16650,P012,W008,2026-02-17,2026-02-21,14,1259.62,Medium,Delivered,West
O004831,CU02058,P033,W005,2026-04-22,2026-04-28,1,1930.74,Critical,Delivered,South
O004832,CU18064,P083,W013,2026-07-04,2026-07-08,10,1718.44,High,Delivered,North
O004833,CU03562,P012,W027,2026-11-30,2026-12-07,4,1259.62,Low,Delivered,East
O004834,CU05730,P058,W005,2026-09-20,2026-09-25,3,1481.9,Critical,Delivered,South
O004835,CU18291,P098,W020,2026-10-21,2026-10-28,12,1551.28,High,Delivered,South
O004836,CU18934,P057,W021,2026-05-03,2026-05-10,14,1566.39,High,Delivered,South
O004837,CU09096,P030,W026,2026-06-21,2026-06-26,15,2508.28,Medium,Delivered,West
O004838,CU16461,P066,W004,2026-04-26,2026-05-01,2,2195.84,Low,Delivered,South
O004839,CU02522,P051,W001,2026-05-10,2026-05-14,1,2002.77,Critical,Delivered,South
O004840,CU11530,P098,W025,2026-12-24,2026-12-29,14,1551.28,Medium,Delivered,South
O004841,CU15303,P079,W019,2026-01-19,2026-01-23,15,1743.52,Low,Delivered,North
O004842,CU01409,P069,W015,2026-08-07,2026-08-13,8,1609.53,High,Delivered,South
O004843,CU11625,P066,W023,2026-07-15,2026-07-21,6,2195.84,Critical,Delivered,North
O004844,CU12440,P043,W014,2026-06-28,2026-07-05,8,2352.24,High,Delivered,South
O004845,CU11598,P098,W006,2026-12-28,2027-01-02,2,1551.28,Critical,Delivered,West
O004846,CU04227,P006,W012,2026-10-07,2026-10-11,8,1779.32,Critical,Delivered,West
O004847,CU13628,P041,W003,2026-04-22,2026-04-29,4,1836.19,High,Delivered,North
O004848,CU06596,P028,W023,2026-03-26,2026-03-31,8,1832.07,High,Delivered,North
O004849,CU03318,P033,W009,2026-03-06,2026-03-10,3,1930.74,Medium,Delivered,North
O004850,CU03972,P064,W002,2026-01-20,2026-01-26,2,1049.36,Critical,Delivered,West
O004851,CU11103,P026,W025,2026-08-13,2026-08-18,12,2151.64,Critical,Delivered,South
O004852,CU15013,P005,W025,2026-05-08,2026-05-12,11,1489.32,Critical,Delivered,South
O004853,CU06791,P010,W013,2026-02-07,2026-02-15,3,1599.86,Low,Delivered,North
O004854,CU16093,P087,W019,2026-05-19,2026-05-25,9,1689.96,High,Delivered,North
O004855,CU08979,P051,W007,2026-03-11,2026-03-18,9,2002.77,Critical,Delivered,East
O004856,CU00029,P031,W016,2026-02-11,2026-02-16,13,2221.11,Medium,Delivered,West
O004857,CU10926,P058,W002,2026-11-07,2026-11-11,6,1481.9,Medium,Delivered,West
O004858,CU15374,P083,W002,2026-11-12,2026-11-18,3,1718.44,Medium,Delivered,West
O004859,CU17169,P093,W028,2026-06-07,2026-06-12,12,2141.57,Low,Delivered,West
O004860,CU07928,P063,W030,2026-07-23,2026-07-31,9,2106.53,Low,Delivered,South
O004861,CU13352,P017,W023,2026-12-03,2026-12-09,12,1531.05,Low,Delivered,North
O004862,CU01810,P041,W020,2026-10-08,2026-10-12,1,1836.19,Critical,Delivered,South
O004863,CU15066,P083,W012,2026-06-09,2026-06-15,7,1718.44,Low,Delivered,West
O004864,CU03745,P005,W027,2026-08-24,2026-08-30,2,1489.32,Low,Delivered,East
O004865,CU11012,P004,W014,2026-12-31,2027-01-04,9,1506.02,Critical,Pending,South
O004866,CU04486,P065,W022,2026-07-16,2026-07-21,10,1558.03,High,Delivered,West
O004867,CU08899,P003,W018,2026-08-30,2026-09-04,12,1382.34,Medium,Delivered,West
O004868,CU06080,P042,W001,2026-10-20,2026-10-25,4,1908.24,High,Delivered,South
O004869,CU04078,P046,W011,2026-07-29,2026-08-03,14,1718.99,Medium,Delivered,South
O004870,CU10003,P065,W003,2026-06-05,2026-06-11,8,1558.03,High,Delivered,North
O004871,CU15340,P045,W008,2026-01-23,2026-01-28,5,1401.0,Low,Delivered,West
O004872,CU01713,P067,W005,2026-05-29,2026-06-04,13,1766.71,High,Delivered,South
O004873,CU18830,P097,W021,2026-05-04,2026-05-11,1,2092.9,Low,Delivered,South
O004874,CU11059,P029,W026,2026-12-05,2026-12-11,1,1884.63,Critical,Delivered,West
O004875,CU10280,P098,W026,2026-07-15,2026-07-20,7,1551.28,Critical,Delivered,West
O004876,CU19878,P036,W025,2026-07-25,2026-07-30,7,1498.01,High,Delivered,South
O004877,CU11868,P052,W018,2026-09-03,2026-09-07,6,1581.06,Medium,Delivered,West
O004878,CU18910,P011,W026,2026-08-13,2026-08-18,1,1428.84,Critical,Delivered,West
O004879,CU06905,P082,W016,2026-12-18,2026-12-22,1,1477.02,Low,Delivered,West
O004880,CU01906,P062,W018,2026-09-27,2026-10-01,2,1682.3,Critical,Delivered,West
O004881,CU08469,P072,W013,2026-06-22,2026-06-28,9,1671.96,Medium,Delivered,North
O004882,CU09819,P062,W008,2026-02-06,2026-02-10,3,1682.3,High,Delivered,West
O004883,CU19995,P063,W024,2026-05-20,2026-05-27,5,2106.53,Low,Delivered,South
O004884,CU14027,P095,W029,2026-11-30,2026-12-06,6,2018.8,Critical,Delivered,North
O004885,CU00369,P057,W004,2026-03-25,2026-03-31,8,1566.39,Low,Delivered,South
O004886,CU09657,P069,W010,2026-10-04,2026-10-11,3,1609.53,Low,Delivered,South
O004887,CU05349,P010,W027,2026-10-24,2026-10-31,10,1599.86,Critical,Delivered,East
O004888,CU08127,P088,W023,2026-08-29,2026-09-03,10,1756.58,Low,Delivered,North
O004889,CU06892,P026,W017,2026-08-27,2026-09-03,15,2151.64,Medium,Delivered,East
O004890,CU06434,P003,W008,2026-11-21,2026-11-26,2,1382.34,High,Delivered,West
O004891,CU13470,P061,W030,2026-05-22,2026-05-26,15,2377.45,Low,Delivered,South
O004892,CU09926,P073,W015,2026-07-01,2026-07-07,6,2049.17,Critical,Delivered,South
O004893,CU03687,P040,W019,2026-05-24,2026-05-31,4,1600.78,Medium,Delivered,North
O004894,CU15758,P096,W008,2026-02-04,2026-02-09,9,2186.42,Low,Delivered,West
O004895,CU05383,P040,W018,2026-10-20,2026-10-27,7,1600.78,Critical,Delivered,West
O004896,CU01333,P003,W004,2026-07-04,2026-07-11,6,1382.34,High,Delivered,South
O004897,CU01368,P012,W016,2026-12-14,2026-12-18,9,1259.62,Critical,Delivered,West
O004898,CU02475,P040,W010,2026-10-12,2026-10-16,3,1600.78,Low,Delivered,South
O004899,CU04649,P063,W014,2026-12-05,2026-12-12,7,2106.53,Low,Delivered,South
O004900,CU02457,P004,W007,2026-12-16,2026-12-22,4,1506.02,Critical,Delivered,East
O004901,CU11634,P088,W019,2026-07-15,2026-07-20,2,1756.58,Critical,Delivered,North
O004902,CU14325,P054,W024,2026-02-02,2026-02-06,15,1873.41,Low,Delivered,South
O004903,CU07475,P100,W007,2026-04-27,2026-05-04,3,1663.66,Low,Delivered,East
O004904,CU02589,P004,W005,2026-10-02,2026-10-07,7,1506.02,Critical,Delivered,South
O004905,CU18886,P089,W011,2026-08-23,2026-08-30,8,1582.11,Critical,Delivered,South
O004906,CU12350,P029,W021,2026-10-11,2026-10-18,5,1884.63,Low,Delivered,South
O004907,CU03206,P047,W020,2026-04-04,2026-04-11,3,1495.14,High,Delivered,South
O004908,CU05891,P070,W025,2026-12-08,2026-12-13,13,1491.91,Medium,Delivered,South
O004909,CU19573,P070,W015,2026-06-23,2026-06-28,1,1491.91,Medium,Delivered,South
O004910,CU06873,P058,W002,2026-02-26,2026-03-02,4,1481.9,Medium,Delivered,West
O004911,CU04654,P009,W017,2026-01-03,2026-01-09,11,2438.98,Low,Delivered,East
O004912,CU03367,P071,W026,2026-03-19,2026-03-24,7,1449.26,Medium,Delivered,West
O004913,CU11725,P056,W020,2026-04-22,2026-04-27,2,2450.17,Low,Delivered,South
O004914,CU12343,P095,W023,2026-11-16,2026-11-22,9,2018.8,Low,Delivered,North
O004915,CU16061,P070,W027,2026-02-03,2026-02-10,13,1491.91,Critical,Delivered,East
O004916,CU06076,P030,W019,2026-07-16,2026-07-23,7,2508.28,Critical,Delivered,North
O004917,CU04795,P064,W002,2026-10-25,2026-10-31,11,1049.36,High,Delivered,West
O004918,CU04482,P065,W004,2026-02-04,2026-02-09,14,1558.03,High,Delivered,South
O004919,CU00510,P090,W016,2026-10-10,2026-10-15,8,2191.23,Low,Delivered,West
O004920,CU03960,P078,W011,2026-01-09,2026-01-15,15,1303.45,Medium,Delivered,South
O004921,CU08639,P095,W010,2026-07-17,2026-07-22,12,2018.8,Low,Delivered,South
O004922,CU05850,P079,W008,2026-07-24,2026-07-29,9,1743.52,Low,Delivered,West
O004923,CU16531,P056,W009,2026-02-14,2026-02-20,11,2450.17,Medium,Delivered,North
O004924,CU11155,P077,W026,2026-04-04,2026-04-11,14,1618.08,Medium,Delivered,West
O004925,CU14875,P075,W004,2026-12-04,2026-12-09,4,1797.15,High,Delivered,South
O004926,CU10235,P074,W010,2026-07-12,2026-07-16,5,2182.61,Medium,Delivered,South
O004927,CU18785,P020,W029,2026-11-21,2026-11-28,2,1566.77,Low,Delivered,North
O004928,CU11933,P094,W002,2026-01-08,2026-01-14,11,1755.47,Medium,Delivered,West
O004929,CU05744,P073,W022,2026-08-01,2026-08-07,9,2049.17,Low,Delivered,West
O004930,CU07102,P076,W028,2026-07-04,2026-07-09,7,1517.74,Low,Delivered,West
O004931,CU17007,P027,W022,2026-12-05,2026-12-12,15,1865.83,High,Delivered,West
