supplier_id,component_id,date,supplier_capacity_units,supplier_committed_units,supplier_available_units,component_capacity_units,component_committed_units,component_available_units,unit_cost_usd,lead_time_days,minimum_order_qty
S022,C422,2027-01-09,50000,24400,25600,10000,5300,4700,10.45,16,500
S022,C022,2027-01-10,50000,17300,32700,10000,3400,6600,10.45,16,50
S022,C122,2027-01-10,50000,17300,32700,10000,3800,6200,10.45,16,500
S022,C222,2027-01-10,50000,17300,32700,10000,2900,7100,10.45,16,50
S022,C322,2027-01-10,50000,17300,32700,10000,2400,7600,10.45,16,50
S022,C422,2027-01-10,50000,17300,32700,10000,4800,5200,10.45,16,500
S022,C022,2027-01-11,50000,22800,27200,10000,4200,5800,10.45,16,50
S022,C122,2027-01-11,50000,22800,27200,10000,5200,4800,10.45,16,500
S022,C222,2027-01-11,50000,22800,27200,10000,3400,6600,10.45,16,50
S022,C322,2027-01-11,50000,22800,27200,10000,4900,5100,10.45,16,50
S022,C422,2027-01-11,50000,22800,27200,10000,5100,4900,10.45,16,500
S022,C022,2027-01-12,50000,24100,25900,10000,3600,6400,10.45,16,50
S022,C122,2027-01-12,50000,24100,25900,10000,5600,4400,10.45,16,500
S022,C222,2027-01-12,50000,24100,25900,10000,5300,4700,10.45,16,50
S022,C322,2027-01-12,50000,24100,25900,10000,4200,5800,10.45,16,50
S022,C422,2027-01-12,50000,24100,25900,10000,5400,4600,10.45,16,500
S022,C022,2027-01-13,50000,19200,30800,10000,5200,4800,10.45,16,50
S022,C122,2027-01-13,50000,19200,30800,10000,2200,7800,10.45,16,500
S022,C222,2027-01-13,50000,19200,30800,10000,5600,4400,10.45,16,50
S022,C322,2027-01-13,50000,19200,30800,10000,4100,5900,10.45,16,50
S022,C422,2027-01-13,50000,19200,30800,10000,2100,7900,10.45,16,500
S022,C022,2027-01-14,50000,18800,31200,10000,3500,6500,10.45,16,50
S022,C122,2027-01-14,50000,18800,31200,10000,3700,6300,10.45,16,500
S022,C222,2027-01-14,50000,18800,31200,10000,4500,5500,10.45,16,50
S022,C322,2027-01-14,50000,18800,31200,10000,4700,5300,10.45,16,50
S022,C422,2027-01-14,50000,18800,31200,10000,2400,7600,10.45,16,500
S022,C022,2027-01-15,50000,19300,30700,10000,4700,5300,10.45,16,50
S022,C122,2027-01-15,50000,19300,30700,10000,3800,6200,10.45,16,500
S022,C222,2027-01-15,50000,19300,30700,10000,3800,6200,10.45,16,50
S022,C322,2027-01-15,50000,19300,30700,10000,3700,6300,10.45,16,50
S022,C422,2027-01-15,50000,19300,30700,10000,3300,6700,10.45,16,500
S022,C022,2027-01-16,50000,20600,29400,10000,3200,6800,10.45,16,50
S022,C122,2027-01-16,50000,20600,29400,10000,5300,4700,10.45,16,500
S022,C222,2027-01-16,50000,20600,29400,10000,2300,7700,10.45,16,50
S022,C322,2027-01-16,50000,20600,29400,10000,5600,4400,10.45,16,50
S022,C422,2027-01-16,50000,20600,29400,10000,4200,5800,10.45,16,500
S022,C022,2027-01-17,50000,17800,32200,10000,5700,4300,10.45,16,50
S022,C122,2027-01-17,50000,17800,32200,10000,3900,6100,10.45,16,500
S022,C222,2027-01-17,50000,17800,32200,10000,4000,6000,10.45,16,50
S022,C322,2027-01-17,50000,17800,32200,10000,2000,8000,10.45,16,50
S022,C422,2027-01-17,50000,17800,32200,10000,2200,7800,10.45,16,500
S022,C022,2027-01-18,50000,15700,34300,10000,3200,6800,10.45,16,50
S022,C122,2027-01-18,50000,15700,34300,10000,2600,7400,10.45,16,500
S022,C222,2027-01-18,50000,15700,34300,10000,3300,6700,10.45,16,50
S022,C322,2027-01-18,50000,15700,34300,10000,2600,7400,10.45,16,50
S022,C422,2027-01-18,50000,15700,34300,10000,4000,6000,10.45,16,500
S022,C022,2027-01-19,50000,19100,30900,10000,3000,7000,10.45,16,50
S022,C122,2027-01-19,50000,19100,30900,10000,3500,6500,10.45,16,500
S022,C222,2027-01-19,50000,19100,30900,10000,2300,7700,10.45,16,50
S022,C322,2027-01-19,50000,19100,30900,10000,4500,5500,10.45,16,50
S022,C422,2027-01-19,50000,19100,30900,10000,5800,4200,10.45,16,500
S022,C022,2027-01-20,50000,20700,29300,10000,4200,5800,10.45,16,50
S022,C122,2027-01-20,50000,20700,29300,10000,4300,5700,10.45,16,500
S022,C222,2027-01-20,50000,20700,29300,10000,4500,5500,10.45,16,50
S022,C322,2027-01-20,50000,20700,29300,10000,3100,6900,10.45,16,50
S022,C422,2027-01-20,50000,20700,29300,10000,4600,5400,10.45,16,500
S022,C022,2027-01-21,50000,22200,27800,10000,5900,4100,10.45,16,50
S022,C122,2027-01-21,50000,22200,27800,10000,4500,5500,10.45,16,500
S022,C222,2027-01-21,50000,22200,27800,10000,4000,6000,10.45,16,50
S022,C322,2027-01-21,50000,22200,27800,10000,2300,7700,10.45,16,50
S022,C422,2027-01-21,50000,22200,27800,10000,5500,4500,10.45,16,500
S022,C022,2027-01-22,50000,27700,22300,10000,6000,4000,10.45,16,50
S022,C122,2027-01-22,50000,27700,22300,10000,5900,4100,10.45,16,500
S022,C222,2027-01-22,50000,27700,22300,10000,5200,4800,10.45,16,50
S022,C322,2027-01-22,50000,27700,22300,10000,5700,4300,10.45,16,50
S022,C422,2027-01-22,50000,27700,22300,10000,4900,5100,10.45,16,500
S022,C022,2027-01-23,50000,23800,26200,10000,3500,6500,10.45,16,50
S022,C122,2027-01-23,50000,23800,26200,10000,4700,5300,10.45,16,500
S022,C222,2027-01-23,50000,23800,26200,10000,5200,4800,10.45,16,50
S022,C322,2027-01-23,50000,23800,26200,10000,5800,4200,10.45,16,50
S022,C422,2027-01-23,50000,23800,26200,10000,4600,5400,10.45,16,500
S022,C022,2027-01-24,50000,19800,30200,10000,2100,7900,10.45,16,50
S022,C122,2027-01-24,50000,19800,30200,10000,4300,5700,10.45,16,500
S022,C222,2027-01-24,50000,19800,30200,10000,3400,6600,10.45,16,50
S022,C322,2027-01-24,50000,19800,30200,10000,4900,5100,10.45,16,50
S022,C422,2027-01-24,50000,19800,30200,10000,5100,4900,10.45,16,500
S022,C022,2027-01-25,50000,21700,28300,10000,2900,7100,10.45,16,50
S022,C122,2027-01-25,50000,21700,28300,10000,5600,4400,10.45,16,500
S022,C222,2027-01-25,50000,21700,28300,10000,3600,6400,10.45,16,50
S022,C322,2027-01-25,50000,21700,28300,10000,3900,6100,10.45,16,50
S022,C422,2027-01-25,50000,21700,28300,10000,5700,4300,10.45,16,500
S022,C022,2027-01-26,50000,18500,31500,10000,3200,6800,10.45,16,50
S022,C122,2027-01-26,50000,18500,31500,10000,4100,5900,10.45,16,500
S022,C222,2027-01-26,50000,18500,31500,10000,6000,4000,10.45,16,50
S022,C322,2027-01-26,50000,18500,31500,10000,3000,7000,10.45,16,50
S022,C422,2027-01-26,50000,18500,31500,10000,2200,7800,10.45,16,500
S022,C022,2027-01-27,50000,20100,29900,10000,2300,7700,10.45,16,50
S022,C122,2027-01-27,50000,20100,29900,10000,2200,7800,10.45,16,500
S022,C222,2027-01-27,50000,20100,29900,10000,5100,4900,10.45,16,50
S022,C322,2027-01-27,50000,20100,29900,10000,5200,4800,10.45,16,50
S022,C422,2027-01-27,50000,20100,29900,10000,5300,4700,10.45,16,500
S022,C022,2027-01-28,50000,18800,31200,10000,5200,4800,10.45,16,50
S022,C122,2027-01-28,50000,18800,31200,10000,2300,7700,10.45,16,500
S022,C222,2027-01-28,50000,18800,31200,10000,3600,6400,10.45,16,50
S022,C322,2027-01-28,50000,18800,31200,10000,5500,4500,10.45,16,50
S022,C422,2027-01-28,50000,18800,31200,10000,2200,7800,10.45,16,500
S022,C022,2027-01-29,50000,17500,32500,10000,2100,7900,10.45,16,50
S022,C122,2027-01-29,50000,17500,32500,10000,3800,6200,10.45,16,500
S022,C222,2027-01-29,50000,17500,32500,10000,3500,6500,10.45,16,50
S022,C322,2027-01-29,50000,17500,32500,10000,5000,5000,10.45,16,50
S022,C422,2027-01-29,50000,17500,32500,10000,3100,6900,10.45,16,500
S022,C022,2027-01-30,50000,18700,31300,10000,4600,5400,10.45,16,50
S022,C122,2027-01-30,50000,18700,31300,10000,3600,6400,10.45,16,500
S022,C222,2027-01-30,50000,18700,31300,10000,2000,8000,10.45,16,50
S022,C322,2027-01-30,50000,18700,31300,10000,4100,5900,10.45,16,50
S022,C422,2027-01-30,50000,18700,31300,10000,4400,5600,10.45,16,500
S022,C022,2027-01-31,50000,19400,30600,10000,2800,7200,10.45,16,50
S022,C122,2027-01-31,50000,19400,30600,10000,2800,7200,10.45,16,500
S022,C222,2027-01-31,50000,19400,30600,10000,5000,5000,10.45,16,50
S022,C322,2027-01-31,50000,19400,30600,10000,5400,4600,10.45,16,50
S022,C422,2027-01-31,50000,19400,30600,10000,3400,6600,10.45,16,500
S023,C023,2027-01-01,50000,21200,28800,10000,5700,4300,10.90,10,500
S023,C123,2027-01-01,50000,21200,28800,10000,2900,7100,10.90,10,500
S023,C223,2027-01-01,50000,21200,28800,10000,4600,5400,10.90,10,100
S023,C323,2027-01-01,50000,21200,28800,10000,2100,7900,10.90,10,100
S023,C423,2027-01-01,50000,21200,28800,10000,5900,4100,10.90,10,100
S023,C023,2027-01-02,50000,20900,29100,10000,3400,6600,10.90,10,500
S023,C123,2027-01-02,50000,20900,29100,10000,4700,5300,10.90,10,500
S023,C223,2027-01-02,50000,20900,29100,10000,3200,6800,10.90,10,100
S023,C323,2027-01-02,50000,20900,29100,10000,4000,6000,10.90,10,100
S023,C423,2027-01-02,50000,20900,29100,10000,5600,4400,10.90,10,100
S023,C023,2027-01-03,50000,21700,28300,10000,5500,4500,10.90,10,500
S023,C123,2027-01-03,50000,21700,28300,10000,4000,6000,10.90,10,500
S023,C223,2027-01-03,50000,21700,28300,10000,2500,7500,10.90,10,100
S023,C323,2027-01-03,50000,21700,28300,10000,4500,5500,10.90,10,100
S023,C423,2027-01-03,50000,21700,28300,10000,5200,4800,10.90,10,100
S023,C023,2027-01-04,50000,22200,27800,10000,3600,6400,10.90,10,500
S023,C123,2027-01-04,50000,22200,27800,10000,4600,5400,10.90,10,500
S023,C223,2027-01-04,50000,22200,27800,10000,4900,5100,10.90,10,100
S023,C323,2027-01-04,50000,22200,27800,10000,4300,5700,10.90,10,100
S023,C423,2027-01-04,50000,22200,27800,10000,4800,5200,10.90,10,100
S023,C023,2027-01-05,50000,18900,31100,10000,2300,7700,10.90,10,500
S023,C123,2027-01-05,50000,18900,31100,10000,5200,4800,10.90,10,500
S023,C223,2027-01-05,50000,18900,31100,10000,4100,5900,10.90,10,100
S023,C323,2027-01-05,50000,18900,31100,10000,4200,5800,10.90,10,100
S023,C423,2027-01-05,50000,18900,31100,10000,3100,6900,10.90,10,100
S023,C023,2027-01-06,50000,23100,26900,10000,5500,4500,10.90,10,500
S023,C123,2027-01-06,50000,23100,26900,10000,3700,6300,10.90,10,500
S023,C223,2027-01-06,50000,23100,26900,10000,2600,7400,10.90,10,100
S023,C323,2027-01-06,50000,23100,26900,10000,5400,4600,10.90,10,100
S023,C423,2027-01-06,50000,23100,26900,10000,5900,4100,10.90,10,100
S023,C023,2027-01-07,50000,16600,33400,10000,2900,7100,10.90,10,500
S023,C123,2027-01-07,50000,16600,33400,10000,5400,4600,10.90,10,500
S023,C223,2027-01-07,50000,16600,33400,10000,2500,7500,10.90,10,100
S023,C323,2027-01-07,50000,16600,33400,10000,2900,7100,10.90,10,100
S023,C423,2027-01-07,50000,16600,33400,10000,2900,7100,10.90,10,100
S023,C023,2027-01-08,50000,20600,29400,10000,4200,5800,10.90,10,500
S023,C123,2027-01-08,50000,20600,29400,10000,3700,6300,10.90,10,500
S023,C223,2027-01-08,50000,20600,29400,10000,4700,5300,10.90,10,100
S023,C323,2027-01-08,50000,20600,29400,10000,2600,7400,10.90,10,100
S023,C423,2027-01-08,50000,20600,29400,10000,5400,4600,10.90,10,100
S023,C023,2027-01-09,50000,20100,29900,10000,2800,7200,10.90,10,500
S023,C123,2027-01-09,50000,20100,29900,10000,5700,4300,10.90,10,500
S023,C223,2027-01-09,50000,20100,29900,10000,5500,4500,10.90,10,100
S023,C323,2027-01-09,50000,20100,29900,10000,2700,7300,10.90,10,100
S023,C423,2027-01-09,50000,20100,29900,10000,3400,6600,10.90,10,100
S023,C023,2027-01-10,50000,22700,27300,10000,2200,7800,10.90,10,500
S023,C123,2027-01-10,50000,22700,27300,10000,6000,4000,10.90,10,500
S023,C223,2027-01-10,50000,22700,27300,10000,5700,4300,10.90,10,100
S023,C323,2027-01-10,50000,22700,27300,10000,3100,6900,10.90,10,100
S023,C423,2027-01-10,50000,22700,27300,10000,5700,4300,10.90,10,100
S023,C023,2027-01-11,50000,21700,28300,10000,4200,5800,10.90,10,500
S023,C123,2027-01-11,50000,21700,28300,10000,3800,6200,10.90,10,500
S023,C223,2027-01-11,50000,21700,28300,10000,4000,6000,10.90,10,100
S023,C323,2027-01-11,50000,21700,28300,10000,4000,6000,10.90,10,100
S023,C423,2027-01-11,50000,21700,28300,10000,5700,4300,10.90,10,100
S023,C023,2027-01-12,50000,13100,36900,10000,2400,7600,10.90,10,500
S023,C123,2027-01-12,50000,13100,36900,10000,2100,7900,10.90,10,500
S023,C223,2027-01-12,50000,13100,36900,10000,3000,7000,10.90,10,100
S023,C323,2027-01-12,50000,13100,36900,10000,2400,7600,10.90,10,100
S023,C423,2027-01-12,50000,13100,36900,10000,3200,6800,10.90,10,100
S023,C023,2027-01-13,50000,18700,31300,10000,3300,6700,10.90,10,500
S023,C123,2027-01-13,50000,18700,31300,10000,2000,8000,10.90,10,500
S023,C223,2027-01-13,50000,18700,31300,10000,5300,4700,10.90,10,100
S023,C323,2027-01-13,50000,18700,31300,10000,5000,5000,10.90,10,100
S023,C423,2027-01-13,50000,18700,31300,10000,3100,6900,10.90,10,100
S023,C023,2027-01-14,50000,17300,32700,10000,2500,7500,10.90,10,500
S023,C123,2027-01-14,50000,17300,32700,10000,2000,8000,10.90,10,500
S023,C223,2027-01-14,50000,17300,32700,10000,4300,5700,10.90,10,100
S023,C323,2027-01-14,50000,17300,32700,10000,4800,5200,10.90,10,100
S023,C423,2027-01-14,50000,17300,32700,10000,3700,6300,10.90,10,100
S023,C023,2027-01-15,50000,19800,30200,10000,3000,7000,10.90,10,500
S023,C123,2027-01-15,50000,19800,30200,10000,5700,4300,10.90,10,500
S023,C223,2027-01-15,50000,19800,30200,10000,2900,7100,10.90,10,100
S023,C323,2027-01-15,50000,19800,30200,10000,2400,7600,10.90,10,100
S023,C423,2027-01-15,50000,19800,30200,10000,5800,4200,10.90,10,100
S023,C023,2027-01-16,50000,21200,28800,10000,2000,8000,10.90,10,500
S023,C123,2027-01-16,50000,21200,28800,10000,4900,5100,10.90,10,500
S023,C223,2027-01-16,50000,21200,28800,10000,5500,4500,10.90,10,100
S023,C323,2027-01-16,50000,21200,28800,10000,3500,6500,10.90,10,100
S023,C423,2027-01-16,50000,21200,28800,10000,5300,4700,10.90,10,100
S023,C023,2027-01-17,50000,23000,27000,10000,6000,4000,10.90,10,500
S023,C123,2027-01-17,50000,23000,27000,10000,5200,4800,10.90,10,500
S023,C223,2027-01-17,50000,23000,27000,10000,4500,5500,10.90,10,100
S023,C323,2027-01-17,50000,23000,27000,10000,3900,6100,10.90,10,100
S023,C423,2027-01-17,50000,23000,27000,10000,3400,6600,10.90,10,100
S023,C023,2027-01-18,50000,17700,32300,10000,2600,7400,10.90,10,500
S023,C123,2027-01-18,50000,17700,32300,10000,4500,5500,10.90,10,500
S023,C223,2027-01-18,50000,17700,32300,10000,4400,5600,10.90,10,100
S023,C323,2027-01-18,50000,17700,32300,10000,3000,7000,10.90,10,100
S023,C423,2027-01-18,50000,17700,32300,10000,3200,6800,10.90,10,100
S023,C023,2027-01-19,50000,19700,30300,10000,3600,6400,10.90,10,500
S023,C123,2027-01-19,50000,19700,30300,10000,5900,4100,10.90,10,500
S023,C223,2027-01-19,50000,19700,30300,10000,4200,5800,10.90,10,100
S023,C323,2027-01-19,50000,19700,30300,10000,2300,7700,10.90,10,100
S023,C423,2027-01-19,50000,19700,30300,10000,3700,6300,10.90,10,100
S023,C023,2027-01-20,50000,18100,31900,10000,3400,6600,10.90,10,500
S023,C123,2027-01-20,50000,18100,31900,10000,2400,7600,10.90,10,500
S023,C223,2027-01-20,50000,18100,31900,10000,5600,4400,10.90,10,100
S023,C323,2027-01-20,50000,18100,31900,10000,3800,6200,10.90,10,100
S023,C423,2027-01-20,50000,18100,31900,10000,2900,7100,10.90,10,100
S023,C023,2027-01-21,50000,19400,30600,10000,2500,7500,10.90,10,500
S023,C123,2027-01-21,50000,19400,30600,10000,5700,4300,10.90,10,500
S023,C223,2027-01-21,50000,19400,30600,10000,5300,4700,10.90,10,100
S023,C323,2027-01-21,50000,19400,30600,10000,2600,7400,10.90,10,100
S023,C423,2027-01-21,50000,19400,30600,10000,3300,6700,10.90,10,100
S023,C023,2027-01-22,50000,16400,33600,10000,2500,7500,10.90,10,500
S023,C123,2027-01-22,50000,16400,33600,10000,3100,6900,10.90,10,500
S023,C223,2027-01-22,50000,16400,33600,10000,2100,7900,10.90,10,100
S023,C323,2027-01-22,50000,16400,33600,10000,5100,4900,10.90,10,100
S023,C423,2027-01-22,50000,16400,33600,10000,3600,6400,10.90,10,100
S023,C023,2027-01-23,50000,22000,28000,10000,5300,4700,10.90,10,500
S023,C123,2027-01-23,50000,22000,28000,10000,5000,5000,10.90,10,500
S023,C223,2027-01-23,50000,22000,28000,10000,3700,6300,10.90,10,100
S023,C323,2027-01-23,50000,22000,28000,10000,5500,4500,10.90,10,100
S023,C423,2027-01-23,50000,22000,28000,10000,2500,7500,10.90,10,100
S023,C023,2027-01-24,50000,21700,28300,10000,4100,5900,10.90,10,500
S023,C123,2027-01-24,50000,21700,28300,10000,6000,4000,10.90,10,500
S023,C223,2027-01-24,50000,21700,28300,10000,2800,7200,10.90,10,100
S023,C323,2027-01-24,50000,21700,28300,10000,4200,5800,10.90,10,100
S023,C423,2027-01-24,50000,21700,28300,10000,4600,5400,10.90,10,100
S023,C023,2027-01-25,50000,24800,25200,10000,5300,4700,10.90,10,500
S023,C123,2027-01-25,50000,24800,25200,10000,5900,4100,10.90,10,500
S023,C223,2027-01-25,50000,24800,25200,10000,4700,5300,10.90,10,100
S023,C323,2027-01-25,50000,24800,25200,10000,5700,4300,10.90,10,100
S023,C423,2027-01-25,50000,24800,25200,10000,3200,6800,10.90,10,100
S023,C023,2027-01-26,50000,20300,29700,10000,4500,5500,10.90,10,500
S023,C123,2027-01-26,50000,20300,29700,10000,5200,4800,10.90,10,500
S023,C223,2027-01-26,50000,20300,29700,10000,3100,6900,10.90,10,100
S023,C323,2027-01-26,50000,20300,29700,10000,4400,5600,10.90,10,100
S023,C423,2027-01-26,50000,20300,29700,10000,3100,6900,10.90,10,100
S023,C023,2027-01-27,50000,16100,33900,10000,3000,7000,10.90,10,500
S023,C123,2027-01-27,50000,16100,33900,10000,2700,7300,10.90,10,500
S023,C223,2027-01-27,50000,16100,33900,10000,2800,7200,10.90,10,100
S023,C323,2027-01-27,50000,16100,33900,10000,3200,6800,10.90,10,100
S023,C423,2027-01-27,50000,16100,33900,10000,4400,5600,10.90,10,100
S023,C023,2027-01-28,50000,22400,27600,10000,5700,4300,10.90,10,500
S023,C123,2027-01-28,50000,22400,27600,10000,4100,5900,10.90,10,500
S023,C223,2027-01-28,50000,22400,27600,10000,3600,6400,10.90,10,100
S023,C323,2027-01-28,50000,22400,27600,10000,4000,6000,10.90,10,100
S023,C423,2027-01-28,50000,22400,27600,10000,5000,5000,10.90,10,100
S023,C023,2027-01-29,50000,23300,26700,10000,5600,4400,10.90,10,500
S023,C123,2027-01-29,50000,23300,26700,10000,3200,6800,10.90,10,500
S023,C223,2027-01-29,50000,23300,26700,10000,4400,5600,10.90,10,100
S023,C323,2027-01-29,50000,23300,26700,10000,5400,4600,10.90,10,100
S023,C423,2027-01-29,50000,23300,26700,10000,4700,5300,10.90,10,100
S023,C023,2027-01-30,50000,13900,36100,10000,2700,7300,10.90,10,500
S023,C123,2027-01-30,50000,13900,36100,10000,2000,8000,10.90,10,500
S023,C223,2027-01-30,50000,13900,36100,10000,3300,6700,10.90,10,100
S023,C323,2027-01-30,50000,13900,36100,10000,3400,6600,10.90,10,100
S023,C423,2027-01-30,50000,13900,36100,10000,2500,7500,10.90,10,100
S023,C023,2027-01-31,50000,25200,24800,10000,5900,4100,10.90,10,500
S023,C123,2027-01-31,50000,25200,24800,10000,5400,4600,10.90,10,500
S023,C223,2027-01-31,50000,25200,24800,10000,6000,4000,10.90,10,100
S023,C323,2027-01-31,50000,25200,24800,10000,3600,6400,10.90,10,100
S023,C423,2027-01-31,50000,25200,24800,10000,4300,5700,10.90,10,100
S024,C024,2027-01-01,50000,23100,26900,10000,5900,4100,11.35,7,500
S024,C124,2027-01-01,50000,23100,26900,10000,4900,5100,11.35,7,50
S024,C224,2027-01-01,50000,23100,26900,10000,4100,5900,11.35,7,100
S024,C324,2027-01-01,50000,23100,26900,10000,4200,5800,11.35,7,50
S024,C424,2027-01-01,50000,23100,26900,10000,4000,6000,11.35,7,100
S024,C024,2027-01-02,50000,22000,28000,10000,5000,5000,11.35,7,500
S024,C124,2027-01-02,50000,22000,28000,10000,5300,4700,11.35,7,50
S024,C224,2027-01-02,50000,22000,28000,10000,4800,5200,11.35,7,100
S024,C324,2027-01-02,50000,22000,28000,10000,3600,6400,11.35,7,50
S024,C424,2027-01-02,50000,22000,28000,10000,3300,6700,11.35,7,100
S024,C024,2027-01-03,50000,19800,30200,10000,5100,4900,11.35,7,500
S024,C124,2027-01-03,50000,19800,30200,10000,4200,5800,11.35,7,50
S024,C224,2027-01-03,50000,19800,30200,10000,5400,4600,11.35,7,100
S024,C324,2027-01-03,50000,19800,30200,10000,2100,7900,11.35,7,50
S024,C424,2027-01-03,50000,19800,30200,10000,3000,7000,11.35,7,100
S024,C024,2027-01-04,50000,19900,30100,10000,4600,5400,11.35,7,500
S024,C124,2027-01-04,50000,19900,30100,10000,3300,6700,11.35,7,50
S024,C224,2027-01-04,50000,19900,30100,10000,3400,6600,11.35,7,100
S024,C324,2027-01-04,50000,19900,30100,10000,4500,5500,11.35,7,50
S024,C424,2027-01-04,50000,19900,30100,10000,4100,5900,11.35,7,100
S024,C024,2027-01-05,50000,25500,24500,10000,5300,4700,11.35,7,500
S024,C124,2027-01-05,50000,25500,24500,10000,4900,5100,11.35,7,50
S024,C224,2027-01-05,50000,25500,24500,10000,4300,5700,11.35,7,100
S024,C324,2027-01-05,50000,25500,24500,10000,5400,4600,11.35,7,50
S024,C424,2027-01-05,50000,25500,24500,10000,5600,4400,11.35,7,100
S024,C024,2027-01-06,50000,20500,29500,10000,2900,7100,11.35,7,500
S024,C124,2027-01-06,50000,20500,29500,10000,5100,4900,11.35,7,50
S024,C224,2027-01-06,50000,20500,29500,10000,3100,6900,11.35,7,100
S024,C324,2027-01-06,50000,20500,29500,10000,5300,4700,11.35,7,50
S024,C424,2027-01-06,50000,20500,29500,10000,4100,5900,11.35,7,100
S024,C024,2027-01-07,50000,18000,32000,10000,5100,4900,11.35,7,500
S024,C124,2027-01-07,50000,18000,32000,10000,2900,7100,11.35,7,50
S024,C224,2027-01-07,50000,18000,32000,10000,3500,6500,11.35,7,100
S024,C324,2027-01-07,50000,18000,32000,10000,3600,6400,11.35,7,50
S024,C424,2027-01-07,50000,18000,32000,10000,2900,7100,11.35,7,100
S024,C024,2027-01-08,50000,23800,26200,10000,4900,5100,11.35,7,500
S024,C124,2027-01-08,50000,23800,26200,10000,3600,6400,11.35,7,50
S024,C224,2027-01-08,50000,23800,26200,10000,5600,4400,11.35,7,100
S024,C324,2027-01-08,50000,23800,26200,10000,5900,4100,11.35,7,50
S024,C424,2027-01-08,50000,23800,26200,10000,3800,6200,11.35,7,100
S024,C024,2027-01-09,50000,13000,37000,10000,2800,7200,11.35,7,500
S024,C124,2027-01-09,50000,13000,37000,10000,2100,7900,11.35,7,50
S024,C224,2027-01-09,50000,13000,37000,10000,3400,6600,11.35,7,100
S024,C324,2027-01-09,50000,13000,37000,10000,2400,7600,11.35,7,50
S024,C424,2027-01-09,50000,13000,37000,10000,2300,7700,11.35,7,100
S024,C024,2027-01-10,50000,19400,30600,10000,3800,6200,11.35,7,500
S024,C124,2027-01-10,50000,19400,30600,10000,3600,6400,11.35,7,50
S024,C224,2027-01-10,50000,19400,30600,10000,4000,6000,11.35,7,100
